GENE,CDSLEN,CHROM,START,STOP,STRAND,HOMOLOG,PERCENTID,ALNLEN
Afu1g11830,1530,Chr1_A_fumigatus_Af293,3113365,3116028,-,AFUB_011280,99.87,1530
Afu1g11840,171,Chr1_A_fumigatus_Af293,3116574,3116744,-,AFUB_011290,100.00,171
Afu1g11850,1764,Chr1_A_fumigatus_Af293,3118571,3120618,+,AFUB_011300,100.00,1764
Afu1g11860,432,Chr1_A_fumigatus_Af293,3121477,3122364,-,AFUB_011310,100.00,432
Afu1g11870,1746,Chr1_A_fumigatus_Af293,3122590,3124717,-,AFUB_011320,99.94,1746
Afu1g11880,2100,Chr1_A_fumigatus_Af293,3124830,3128519,-,AFUB_011330,99.95,2100
Afu1g11890,2043,Chr1_A_fumigatus_Af293,3128788,3132148,+,AFUB_011340,99.90,2043
Afu1g11900,1296,Chr1_A_fumigatus_Af293,3132155,3134362,-,AFUB_011350,100.00,1296
Afu1g11910,738,Chr1_A_fumigatus_Af293,3134593,3136132,-,AFUB_011360,100.00,738
Afu1g11920,2268,Chr1_A_fumigatus_Af293,3136176,3140034,-,AFUB_011370,100.00,1659
Afu1g11930,1935,Chr1_A_fumigatus_Af293,3140540,3142474,+,AFUB_011380,94.33,1941
Afu1g11940,948,Chr1_A_fumigatus_Af293,3142878,3149563,-,AFUB_011390,99.89,948
Afu1g11950,1917,Chr1_A_fumigatus_Af293,3153582,3157151,+,AFUB_011400,99.90,1917
Afu1g11960,1746,Chr1_A_fumigatus_Af293,3157241,3161262,+,AFUB_011410,100.00,1746
Afu1g11970,2757,Chr1_A_fumigatus_Af293,3161304,3164683,-,AFUB_011420,100.00,2757
Afu1g11980,1119,Chr1_A_fumigatus_Af293,3164782,3166423,+,AFUB_011430,99.90,1011
Afu1g11990,1140,Chr1_A_fumigatus_Af293,3166690,3167829,-,AFUB_011440,100.00,1140
Afu1g12000,1434,Chr1_A_fumigatus_Af293,3168304,3171421,-,AFUB_011450,100.00,1434
Afu1g12010,972,Chr1_A_fumigatus_Af293,3171525,3173057,+,AFUB_011460,100.00,972
Afu1g12020,2445,Chr1_A_fumigatus_Af293,3174621,3178318,+,AFUB_011470,100.00,2445
Afu1g12025,324,Chr1_A_fumigatus_Af293,3179234,3180201,-,AFUB_011480,100.00,324
Afu1g12030,1428,Chr1_A_fumigatus_Af293,3180354,3181957,+,AFUB_011490,99.93,1386
Afu1g12040,996,Chr1_A_fumigatus_Af293,3183210,3191197,-,AFUB_011500,100.00,996
Afu1g12050,882,Chr1_A_fumigatus_Af293,3193326,3194765,-,AFUB_011510,100.00,882
Afu1g12060,1101,Chr1_A_fumigatus_Af293,3194889,3196475,-,AFUB_011520,100.00,1101
Afu1g12065,366,Chr1_A_fumigatus_Af293,3196496,3197461,-,AFUB_011530,100.00,366
Afu1g12070,528,Chr1_A_fumigatus_Af293,3197518,3198304,+,AFUB_011540,100.00,528
Afu1g12080,2409,Chr1_A_fumigatus_Af293,3198693,3201101,-,AFUB_011550,100.00,2409
Afu1g12090,1392,Chr1_A_fumigatus_Af293,3201400,3203016,+,AFUB_011560,100.00,1392
Afu1g12100,906,Chr1_A_fumigatus_Af293,3203202,3204107,-,AFUB_011570,100.00,906
Afu1g12110,276,Chr1_A_fumigatus_Af293,3204211,3205270,-,AFUB_011580,100.00,276
Afu1g12120,2370,Chr1_A_fumigatus_Af293,3205273,3207930,+,AFUB_011590,100.00,2370
Afu1g12130,702,Chr1_A_fumigatus_Af293,3208242,3209544,-,AFUB_011600,100.00,702
Afu1g12140,765,Chr1_A_fumigatus_Af293,3210006,3210843,+,AFUB_011610,100.00,765
Afu1g12150,1677,Chr1_A_fumigatus_Af293,3211209,3213001,-,AFUB_011620,100.00,1512
Afu1g12160,1017,Chr1_A_fumigatus_Af293,3213198,3214214,+,AFUB_011630,100.00,1017
Afu1g12170,1323,Chr1_A_fumigatus_Af293,3214634,3216597,+,AFUB_011640,100.00,1323
Afu1g12180,2595,Chr1_A_fumigatus_Af293,3216900,3220323,+,AFUB_011650,99.96,2595
Afu1g12190,981,Chr1_A_fumigatus_Af293,3220422,3221798,+,AFUB_011660,99.49,783
Afu1g12200,1044,Chr1_A_fumigatus_Af293,3221856,3223910,+,AFUB_011670,100.00,1044
Afu1g12210,1335,Chr1_A_fumigatus_Af293,3224103,3225676,-,AFUB_011680,100.00,1335
Afu1g12220,681,Chr1_A_fumigatus_Af293,3226506,3227341,-,AFUB_011690,100.00,681
Afu1g12230,1476,Chr1_A_fumigatus_Af293,3227499,3228974,-,AFUB_011700,99.93,1425
Afu1g12240,1812,Chr1_A_fumigatus_Af293,3231621,3234289,+,AFUB_011710,99.94,1812
Afu1g12250,807,Chr1_A_fumigatus_Af293,3234741,3235925,-,AFUB_011720,100.00,807
Afu1g12260,1359,Chr1_A_fumigatus_Af293,3235992,3238142,-,AFUB_011730,100.00,1359
Afu1g12270,240,Chr1_A_fumigatus_Af293,3238305,3238638,+,AFUB_011740,100.00,240
Afu1g12280,1371,Chr1_A_fumigatus_Af293,3239066,3240559,-,AFUB_011750,100.00,1371
Afu1g12290,480,Chr1_A_fumigatus_Af293,3241152,3241979,+,AFUB_011760,100.00,480
Afu1g12300,1206,Chr1_A_fumigatus_Af293,3242436,3244291,-,AFUB_011770,100.00,1206
Afu1g12310,1587,Chr1_A_fumigatus_Af293,3244434,3246826,-,AFUB_011780,100.00,1587
Afu1g12320,531,Chr1_A_fumigatus_Af293,3247370,3248151,+,AFUB_011790,100.00,531
Afu1g12332,4302,Chr1_A_fumigatus_Af293,3249026,3254541,-,AFUB_011800,99.91,4305
Afu1g12340,2478,Chr1_A_fumigatus_Af293,3255529,3260002,-,AFUB_011810,100.00,2478
Afu1g12350,963,Chr1_A_fumigatus_Af293,3260156,3261920,-,AFUB_011820,100.00,963
Afu1g12360,174,Chr1_A_fumigatus_Af293,3262694,3262867,+,AFUB_011830,100.00,174
Afu1g12370,2367,Chr1_A_fumigatus_Af293,3264482,3267740,-,AFUB_011840,99.92,2367
Afu1g12380,1131,Chr1_A_fumigatus_Af293,3267858,3269402,-,AFUB_011850,99.91,1131
Afu1g12390,1707,Chr1_A_fumigatus_Af293,3269476,3272337,+,AFUB_011860,99.94,1707
Afu1g12400,1110,Chr1_A_fumigatus_Af293,3272383,3274443,+,AFUB_011870,99.91,1110
Afu1g12410,1407,Chr1_A_fumigatus_Af293,3275093,3276966,+,AFUB_011880,99.93,1407
Afu1g12420,465,Chr1_A_fumigatus_Af293,3278442,3279132,-,AFUB_011900,100.00,465
Afu1g12440,933,Chr1_A_fumigatus_Af293,3279941,3280921,-,AFUB_011910,100.00,933
Afu1g12450,1314,Chr1_A_fumigatus_Af293,3281316,3282629,-,AFUB_011920,100.00,1314
Afu1g12460,897,Chr1_A_fumigatus_Af293,3283332,3284642,+,AFUB_011930,100.00,897
Afu1g12475,438,Chr1_A_fumigatus_Af293,3284786,3285223,-,AFUB_011940,100.00,438
Afu1g12480,2013,Chr1_A_fumigatus_Af293,3285929,3288840,-,AFUB_011950,100.00,2013
Afu1g12490,1713,Chr1_A_fumigatus_Af293,3289043,3291362,-,AFUB_011960,100.00,1713
Afu1g12500,306,Chr1_A_fumigatus_Af293,3291783,3292387,+,AFUB_011970,100.00,306
Afu1g12510,945,Chr1_A_fumigatus_Af293,3295916,3297329,-,AFUB_011980,100.00,945
Afu1g12520,1944,Chr1_A_fumigatus_Af293,3297458,3300137,+,AFUB_011990,99.90,1944
Afu1g12530,1410,Chr1_A_fumigatus_Af293,3300673,3302146,-,AFUB_012000,100.00,1410
Afu1g12540,4332,Chr1_A_fumigatus_Af293,3304919,3309439,-,AFUB_012010,99.95,4332
Afu1g12550,4224,Chr1_A_fumigatus_Af293,3309807,3318347,-,AFUB_012020,100.00,4224
Afu1g12560,1122,Chr1_A_fumigatus_Af293,3319191,3320368,+,AFUB_012030,100.00,1122
Afu1g12570,1959,Chr1_A_fumigatus_Af293,3321344,3323449,+,AFUB_012040,100.00,1959
Afu1g12580,309,Chr1_A_fumigatus_Af293,3323912,3324414,+,AFUB_012050,99.37,158
Afu1g12590,1197,Chr1_A_fumigatus_Af293,3324668,3326348,-,AFUB_012060,100.00,1197
Afu1g12600,2370,Chr1_A_fumigatus_Af293,3326721,3329811,+,AFUB_012070,99.95,2178
Afu1g12610,2145,Chr1_A_fumigatus_Af293,3331407,3333764,+,AFUB_012080,99.95,2145
Afu1g12620,1656,Chr1_A_fumigatus_Af293,3335457,3337298,+,AFUB_012090,99.94,1656
Afu1g12630,903,Chr1_A_fumigatus_Af293,3337875,3340431,+,AFUB_012100,100.00,903
Afu1g12640,1026,Chr1_A_fumigatus_Af293,3340652,3341677,+,AFUB_012110,99.90,1026
Afu1g12650,1257,Chr1_A_fumigatus_Af293,3341793,3343715,-,AFUB_012120,100.00,1257
Afu1g12660,843,Chr1_A_fumigatus_Af293,3343906,3344834,-,AFUB_012130,100.00,818
Afu1g12670,1281,Chr1_A_fumigatus_Af293,3345307,3346860,+,AFUB_012140,100.00,1281
Afu1g12680,3219,Chr1_A_fumigatus_Af293,3347476,3352332,-,AFUB_012150,100.00,3219
Afu1g12690,3993,Chr1_A_fumigatus_Af293,3353253,3358100,-,AFUB_012160,100.00,3993
Afu1g12700,4224,Chr1_A_fumigatus_Af293,3360756,3365168,-,AFUB_012170,99.98,4224
Afu1g12710,213,Chr1_A_fumigatus_Af293,3366255,3366467,-,AFUB_012180,100.00,213
Afu1g12720,951,Chr1_A_fumigatus_Af293,3366775,3367725,+,AFUB_012190,100.00,951
Afu1g12730,1092,Chr1_A_fumigatus_Af293,3368160,3369380,-,AFUB_012200,99.91,1092
Afu1g12740,207,Chr1_A_fumigatus_Af293,3369727,3370001,+,AFUB_012210,100.00,207
Afu1g12750,1188,Chr1_A_fumigatus_Af293,3370236,3371724,-,AFUB_012220,99.92,1188
Afu1g12760,1581,Chr1_A_fumigatus_Af293,3371817,3373824,+,AFUB_012230,99.94,1581
Afu1g12770,1959,Chr1_A_fumigatus_Af293,3374594,3376552,-,AFUB_012240,99.95,1959
Afu1g12780,624,Chr1_A_fumigatus_Af293,3377730,3378430,+,AFUB_012250,100.00,624
Afu1g12790,3108,Chr1_A_fumigatus_Af293,3378588,3381997,-,AFUB_012260,99.94,3108
Afu1g12800,1158,Chr1_A_fumigatus_Af293,3382391,3384187,+,AFUB_012270,100.00,1158
Afu1g12810,867,Chr1_A_fumigatus_Af293,3384585,3385771,-,AFUB_012280,100.00,867
Afu1g12820,2892,Chr1_A_fumigatus_Af293,3385906,3388870,+,AFUB_012290,99.93,2706
Afu1g12830,2610,Chr1_A_fumigatus_Af293,3389245,3392189,-,AFUB_012300,99.96,2610
Afu1g12840,3309,Chr1_A_fumigatus_Af293,3393418,3397352,+,AFUB_012310,100.00,3309
Afu1g12850,1527,Chr1_A_fumigatus_Af293,3397443,3400813,+,AFUB_012320,99.87,1527
Afu1g12860,351,Chr1_A_fumigatus_Af293,3401085,3401561,+,AFUB_012330,100.00,351
Afu1g12870,1464,Chr1_A_fumigatus_Af293,3402037,3403795,-,AFUB_012340,99.93,1464
Afu1g12875,816,Chr1_A_fumigatus_Af293,3403937,3404946,-,AFUB_012350,99.86,708
Afu1g12880,789,Chr1_A_fumigatus_Af293,3404971,3406337,+,AFUB_012360,97.21,574
Afu1g12890,903,Chr1_A_fumigatus_Af293,3406440,3408111,+,AFUB_012370,98.89,900
Afu1g12900,3585,Chr1_A_fumigatus_Af293,3409255,3414600,+,AFUB_012380,99.94,3585
Afu1g12910,2124,Chr1_A_fumigatus_Af293,3414975,3417280,+,AFUB_012390,99.95,2124
Afu1g12920,2640,Chr1_A_fumigatus_Af293,3417594,3420644,-,AFUB_012400,100.00,2640
Afu1g12930,1071,Chr1_A_fumigatus_Af293,3422056,3425907,-,AFUB_012410,99.91,1071
Afu1g12940,1101,Chr1_A_fumigatus_Af293,3427450,3430282,+,AFUB_012420,99.91,1101
Afu1g12950,2328,Chr1_A_fumigatus_Af293,3430435,3433736,+,AFUB_012430,99.87,1532
Afu1g12960,2295,Chr1_A_fumigatus_Af293,3434450,3438053,-,AFUB_012440,99.86,2092
Afu1g12970,501,Chr1_A_fumigatus_Af293,3438238,3438774,+,AFUB_012450,100.00,501
Afu1g12980,1146,Chr1_A_fumigatus_Af293,3439083,3440344,-,AFUB_012460,100.00,698
Afu1g12990,834,Chr1_A_fumigatus_Af293,3440969,3442069,+,AFUB_012470,99.88,834
Afu1g13000,849,Chr1_A_fumigatus_Af293,3447630,3448657,+,AFUB_012480,100.00,849
Afu1g13010,2604,Chr1_A_fumigatus_Af293,3448981,3452240,+,AFUB_012490,99.96,2604
Afu1g13020,1215,Chr1_A_fumigatus_Af293,3452609,3454120,-,AFUB_012500,100.00,1215
Afu1g13030,2019,Chr1_A_fumigatus_Af293,3454372,3456442,-,AFUB_012510,100.00,1570
Afu1g13040,984,Chr1_A_fumigatus_Af293,3456958,3457941,-,AFUB_012520,100.00,984
Afu1g13050,798,Chr1_A_fumigatus_Af293,3459890,3460751,-,AFUB_012530,100.00,798
Afu1g13060,3240,Chr1_A_fumigatus_Af293,3463581,3466888,-,AFUB_012540,100.00,3240
Afu1g13070,900,Chr1_A_fumigatus_Af293,3467303,3468490,+,AFUB_012550,100.00,900
Afu1g13080,1107,Chr1_A_fumigatus_Af293,3468934,3470127,-,AFUB_012560,100.00,1107
Afu1g13090,2295,Chr1_A_fumigatus_Af293,3470320,3473067,-,AFUB_012570,99.87,2295
Afu1g13100,5448,Chr1_A_fumigatus_Af293,3473072,3479134,+,AFUB_012580,99.94,5448
Afu1g13110,1689,Chr1_A_fumigatus_Af293,3479418,3482156,+,AFUB_012590,100.00,1689
Afu1g13120,432,Chr1_A_fumigatus_Af293,3483303,3483942,+,AFUB_012600,100.00,432
Afu1g13130,1041,Chr1_A_fumigatus_Af293,3484391,3485651,+,AFUB_012610,99.90,1041
Afu1g13140,1062,Chr1_A_fumigatus_Af293,3486410,3488883,-,AFUB_012620,100.00,1062
Afu1g13150,540,Chr1_A_fumigatus_Af293,3491236,3491851,+,AFUB_012630,100.00,540
Afu1g13160,1164,Chr1_A_fumigatus_Af293,3492012,3494337,-,AFUB_012640,100.00,1164
Afu1g13170,888,Chr1_A_fumigatus_Af293,3494422,3496169,+,AFUB_012650,99.89,888
Afu1g13180,891,Chr1_A_fumigatus_Af293,3496989,3498507,-,AFUB_012660,100.00,891
Afu1g13190,1575,Chr1_A_fumigatus_Af293,3498574,3501143,+,AFUB_012670,100.00,1335
Afu1g13195,276,Chr1_A_fumigatus_Af293,3501533,3502024,-,AFUB_012680,100.00,276
Afu1g13200,4479,Chr1_A_fumigatus_Af293,3502382,3507329,+,AFUB_012690,100.00,4479
Afu1g13210,1674,Chr1_A_fumigatus_Af293,3507945,3509919,+,AFUB_012700,100.00,1674
Afu1g13220,1533,Chr1_A_fumigatus_Af293,3510664,3512251,+,AFUB_012710,100.00,1533
Afu1g13230,2688,Chr1_A_fumigatus_Af293,3512785,3515472,+,AFUB_012720,100.00,2688
Afu1g13240,1059,Chr1_A_fumigatus_Af293,3515588,3517960,-,AFUB_012730,100.00,1059
Afu1g13250,3438,Chr1_A_fumigatus_Af293,3522985,3531985,+,AFUB_012740,100.00,3438
Afu1g13260,891,Chr1_A_fumigatus_Af293,3532157,3533452,+,AFUB_012750,100.00,782
Afu1g13270,879,Chr1_A_fumigatus_Af293,3533466,3535223,-,AFUB_012760,100.00,744
Afu1g13280,1374,Chr1_A_fumigatus_Af293,3535411,3537375,-,AFUB_012770,100.00,1374
Afu1g13290,1410,Chr1_A_fumigatus_Af293,3537400,3539158,+,AFUB_012780,100.00,1410
Afu1g13300,1239,Chr1_A_fumigatus_Af293,3539497,3541612,+,AFUB_012790,100.00,1239
Afu1g13310,1674,Chr1_A_fumigatus_Af293,3541615,3544191,+,AFUB_012800,99.94,1674
Afu1g13320,1122,Chr1_A_fumigatus_Af293,3544562,3545894,-,AFUB_012810,99.20,1131
Afu1g13330,1167,Chr1_A_fumigatus_Af293,3546428,3548027,+,AFUB_012820,100.00,1167
Afu1g13340,1326,Chr1_A_fumigatus_Af293,3548512,3549954,-,AFUB_012830,99.92,1326
Afu1g13350,1749,Chr1_A_fumigatus_Af293,3550799,3553109,-,AFUB_012840,100.00,1749
Afu1g13360,1212,Chr1_A_fumigatus_Af293,3554565,3556040,-,AFUB_012850,100.00,1212
Afu1g13370,1053,Chr1_A_fumigatus_Af293,3556795,3557928,-,AFUB_012860,100.00,1053
Afu1g13380,777,Chr1_A_fumigatus_Af293,3558539,3559429,+,AFUB_012870,100.00,777
Afu1g13390,1368,Chr1_A_fumigatus_Af293,3559777,3561986,+,AFUB_012880,99.93,1368
Afu1g13400,219,Chr1_A_fumigatus_Af293,3564895,3565113,+,AFUB_012890,100.00,219
Afu1g13410,702,Chr1_A_fumigatus_Af293,3567282,3568533,+,AFUB_012900,100.00,702
Afu1g13420,1269,Chr1_A_fumigatus_Af293,3568808,3570076,-,AFUB_012910,100.00,1269
Afu1g13430,774,Chr1_A_fumigatus_Af293,3570626,3571517,+,AFUB_012920,100.00,774
Afu1g13440,2034,Chr1_A_fumigatus_Af293,3571783,3576429,+,AFUB_012930,99.95,2034
Afu1g13450,2751,Chr1_A_fumigatus_Af293,3577154,3581504,+,AFUB_012940,99.96,2751
Afu1g13460,1410,Chr1_A_fumigatus_Af293,3581682,3583091,+,AFUB_012950,99.86,1410
Afu1g13470,843,Chr1_A_fumigatus_Af293,3583382,3584356,-,AFUB_012960,99.88,843
Afu1g13480,291,Chr1_A_fumigatus_Af293,3584422,3585631,+,AFUB_012970,99.66,291
Afu1g13490,882,Chr1_A_fumigatus_Af293,3586808,3588296,+,AFUB_012980,100.00,882
Afu1g13500,2055,Chr1_A_fumigatus_Af293,3588583,3592481,-,AFUB_012990,99.90,2055
Afu1g13510,2589,Chr1_A_fumigatus_Af293,3592677,3596126,-,AFUB_013000,99.85,2589
Afu1g13520,1479,Chr1_A_fumigatus_Af293,3596216,3600380,-,AFUB_013010,99.86,1479
Afu1g13530,426,Chr1_A_fumigatus_Af293,3600451,3601177,+,AFUB_013020,99.05,423
Afu1g13540,1245,Chr1_A_fumigatus_Af293,3601321,3603299,-,AFUB_013030,98.46,777
Afu1g13550,432,Chr1_A_fumigatus_Af293,3603404,3604908,+,AFUB_013040,100.00,432
Afu1g13560,810,Chr1_A_fumigatus_Af293,3605184,3606974,+,AFUB_013050,99.75,810
Afu1g13570,861,Chr1_A_fumigatus_Af293,3608884,3610154,-,AFUB_013060,100.00,861
Afu1g13580,2196,Chr1_A_fumigatus_Af293,3610270,3612955,+,AFUB_013070,99.95,2196
Afu1g13590,2592,Chr1_A_fumigatus_Af293,3612981,3616590,-,AFUB_013080,100.00,1162
Afu1g13600,1188,Chr1_A_fumigatus_Af293,3616736,3619502,+,AFUB_013090,100.00,1188
Afu1g13610,2103,Chr1_A_fumigatus_Af293,3619620,3622641,+,AFUB_013100,100.00,2103
Afu1g13620,2532,Chr1_A_fumigatus_Af293,3623315,3626068,-,AFUB_013110,100.00,2532
Afu1g13630,969,Chr1_A_fumigatus_Af293,3626164,3627262,-,AFUB_013120,99.90,969
Afu1g13640,339,Chr1_A_fumigatus_Af293,3627663,3628130,+,AFUB_013130,100.00,339
Afu1g13650,312,Chr1_A_fumigatus_Af293,3628543,3630748,+,AFUB_013140,100.00,312
Afu1g13660,1908,Chr1_A_fumigatus_Af293,3631259,3633586,-,AFUB_013150,100.00,1908
Afu1g13670,708,Chr1_A_fumigatus_Af293,3633589,3636253,+,AFUB_013160,99.86,696
Afu1g13680,687,Chr1_A_fumigatus_Af293,3637053,3637739,+,AFUB_013170,100.00,687
Afu1g13690,3996,Chr1_A_fumigatus_Af293,3638020,3642561,-,AFUB_013180,99.97,3996
Afu1g13700,3267,Chr1_A_fumigatus_Af293,3642619,3646608,-,AFUB_013190,99.97,3267
Afu1g13710,3195,Chr1_A_fumigatus_Af293,3647224,3650580,-,AFUB_013200,99.97,3195
Afu1g13720,3168,Chr1_A_fumigatus_Af293,3650637,3654441,-,AFUB_013210,99.91,3168
Afu1g13730,3177,Chr1_A_fumigatus_Af293,3654510,3658387,+,AFUB_013220,99.94,3177
Afu1g13740,4737,Chr1_A_fumigatus_Af293,3658540,3664410,+,AFUB_013230,99.94,4676
Afu1g13750,2190,Chr1_A_fumigatus_Af293,3668689,3673071,+,AFUB_013240,100.00,2190
Afu1g13760,1686,Chr1_A_fumigatus_Af293,3673369,3677277,-,AFUB_013250,99.94,1686
Afu1g13770,1326,Chr1_A_fumigatus_Af293,3677626,3678995,+,NONE,0,0
Afu1g13780,312,Chr1_A_fumigatus_Af293,3679732,3681048,-,AFUB_013260,100.00,312
Afu1g13790,411,Chr1_A_fumigatus_Af293,3681583,3683573,+,AFUB_013270,99.76,411
Afu1g13800,1824,Chr1_A_fumigatus_Af293,3683819,3686501,-,AFUB_013280,99.95,1824
Afu1g13810,183,Chr1_A_fumigatus_Af293,3687664,3687952,+,AFUB_013290,100.00,183
Afu1g13820,714,Chr1_A_fumigatus_Af293,3689012,3690635,+,AFUB_013300,100.00,714
Afu1g13822,315,Chr1_A_fumigatus_Af293,3691580,3692596,-,AFUB_081420,78.18,307
Afu1g13830,432,Chr1_A_fumigatus_Af293,3695534,3696665,-,AFUB_013310,100.00,427
Afu1g13840,987,Chr1_A_fumigatus_Af293,3699133,3700612,+,AFUB_013330,100.00,987
Afu1g13850,1866,Chr1_A_fumigatus_Af293,3700616,3702795,+,AFUB_013340,100.00,1004
Afu1g13860,1242,Chr1_A_fumigatus_Af293,3703012,3704480,-,AFUB_013350,100.00,1242
Afu1g13870,1899,Chr1_A_fumigatus_Af293,3704968,3707026,-,AFUB_013360,100.00,1899
Afu1g13880,2016,Chr1_A_fumigatus_Af293,3707194,3709209,+,AFUB_013370,99.85,2016
Afu1g13890,1626,Chr1_A_fumigatus_Af293,3709487,3711425,-,AFUB_013380,100.00,1626
Afu1g13900,5043,Chr1_A_fumigatus_Af293,3711536,3717052,+,AFUB_013390,99.98,5043
Afu1g13910,2385,Chr1_A_fumigatus_Af293,3717084,3719959,-,AFUB_013400,100.00,2313
Afu1g13920,4932,Chr1_A_fumigatus_Af293,3720193,3725617,+,AFUB_013410,99.94,4932
Afu1g13930,1197,Chr1_A_fumigatus_Af293,3725710,3727350,+,AFUB_013420,100.00,1197
Afu1g13940,1413,Chr1_A_fumigatus_Af293,3727467,3730528,+,AFUB_013430,99.93,1413
Afu1g13950,864,Chr1_A_fumigatus_Af293,3730591,3731507,-,AFUB_013440,99.88,864
Afu1g13960,1239,Chr1_A_fumigatus_Af293,3732485,3733980,+,AFUB_013450,100.00,1239
Afu1g13970,2070,Chr1_A_fumigatus_Af293,3734491,3736716,-,AFUB_013460,100.00,2070
Afu1g13980,2013,Chr1_A_fumigatus_Af293,3738068,3740960,-,AFUB_013470,100.00,2013
Afu1g13990,858,Chr1_A_fumigatus_Af293,3741812,3743387,-,AFUB_013480,100.00,858
Afu1g14000,309,Chr1_A_fumigatus_Af293,3745198,3745506,+,AFUB_013490,100.00,309
Afu1g14010,438,Chr1_A_fumigatus_Af293,3746216,3747268,-,AFUB_013500,100.00,438
Afu1g14020,858,Chr1_A_fumigatus_Af293,3747443,3749993,-,AFUB_013510,100.00,858
Afu1g14030,981,Chr1_A_fumigatus_Af293,3750022,3751785,+,AFUB_013520,100.00,981
Afu1g14040,621,Chr1_A_fumigatus_Af293,3752163,3752993,-,AFUB_013530,100.00,621
Afu1g14050,477,Chr1_A_fumigatus_Af293,3754257,3754733,-,AFUB_013540,99.56,453
Afu1g14060,657,Chr1_A_fumigatus_Af293,3754981,3756046,+,AFUB_013550,100.00,657
Afu1g14070,2613,Chr1_A_fumigatus_Af293,3756326,3759145,-,AFUB_013560,100.00,2209
Afu1g14080,1608,Chr1_A_fumigatus_Af293,3764362,3767817,-,AFUB_013620,100.00,1608
Afu1g14090,1257,Chr1_A_fumigatus_Af293,3768643,3770057,-,AFUB_013630,99.92,1258
Afu1g14100,1545,Chr1_A_fumigatus_Af293,3770417,3771961,-,AFUB_013640,100.00,1545
Afu1g14110,705,Chr1_A_fumigatus_Af293,3772422,3774027,-,AFUB_013650,100.00,705
Afu1g14120,1533,Chr1_A_fumigatus_Af293,3774141,3776224,+,AFUB_013660,99.87,1533
Afu1g14130,1080,Chr1_A_fumigatus_Af293,3776750,3777829,-,AFUB_013670,100.00,1080
Afu1g14140,960,Chr1_A_fumigatus_Af293,3778222,3779259,-,AFUB_013680,99.69,960
Afu1g14150,354,Chr1_A_fumigatus_Af293,3781505,3781936,+,AFUB_013690,100.00,354
Afu1g14160,519,Chr1_A_fumigatus_Af293,3782339,3783154,+,AFUB_013700,99.81,519
Afu1g14170,3021,Chr1_A_fumigatus_Af293,3783553,3786982,-,AFUB_013710,99.21,2160
Afu1g14180,2649,Chr1_A_fumigatus_Af293,3788802,3791796,-,AFUB_013720,99.51,2661
Afu1g14190,432,Chr1_A_fumigatus_Af293,3791998,3793733,+,AFUB_013730,100.00,432
Afu1g14200,1440,Chr1_A_fumigatus_Af293,3794154,3795938,-,AFUB_013740,100.00,1440
Afu1g14210,966,Chr1_A_fumigatus_Af293,3796784,3798153,-,AFUB_013750,100.00,966
Afu1g14220,939,Chr1_A_fumigatus_Af293,3798173,3799920,-,AFUB_013760,100.00,939
Afu1g14230,822,Chr1_A_fumigatus_Af293,3800291,3801112,-,AFUB_013770,99.51,822
Afu1g14240,2286,Chr1_A_fumigatus_Af293,3802715,3805429,-,AFUB_013790,99.52,2286
Afu1g14250,2100,Chr1_A_fumigatus_Af293,3805586,3808256,-,AFUB_013800,99.90,2100
Afu1g14260,3675,Chr1_A_fumigatus_Af293,3810115,3814080,+,AFUB_013810,99.35,3690
Afu1g14270,990,Chr1_A_fumigatus_Af293,3814130,3815255,-,AFUB_013820,99.80,990
Afu1g14280,1926,Chr1_A_fumigatus_Af293,3815778,3819147,-,AFUB_013830,99.90,1926
Afu1g14290,417,Chr1_A_fumigatus_Af293,3820139,3821632,+,AFUB_013840,100.00,417
Afu1g14300,1500,Chr1_A_fumigatus_Af293,3822599,3824153,+,AFUB_013850,99.60,1500
Afu1g14310,1401,Chr1_A_fumigatus_Af293,3824764,3826934,-,AFUB_013860,99.93,1401
Afu1g14320,1545,Chr1_A_fumigatus_Af293,3828199,3830950,+,AFUB_013870,100.00,1545
Afu1g14330,4494,Chr1_A_fumigatus_Af293,3832067,3836990,+,AFUB_013880,100.00,4494
Afu1g14340,1863,Chr1_A_fumigatus_Af293,3837678,3840576,-,AFUB_013890,100.00,1863
Afu1g14350,798,Chr1_A_fumigatus_Af293,3841172,3843699,-,AFUB_013900,100.00,798
Afu1g14360,2217,Chr1_A_fumigatus_Af293,3844241,3846641,+,AFUB_013910,100.00,2217
Afu1g14380,774,Chr1_A_fumigatus_Af293,3847008,3847897,+,AFUB_013920,100.00,774
Afu1g14390,1203,Chr1_A_fumigatus_Af293,3848076,3849486,-,AFUB_013930,100.00,727
Afu1g14400,1008,Chr1_A_fumigatus_Af293,3849863,3851366,+,AFUB_013940,100.00,1008
Afu1g14410,627,Chr1_A_fumigatus_Af293,3851698,3852806,+,AFUB_013950,100.00,585
Afu1g14420,1047,Chr1_A_fumigatus_Af293,3854533,3855579,+,AFUB_013960,100.00,1047
Afu1g14430,873,Chr1_A_fumigatus_Af293,3856783,3857655,+,AFUB_013970,100.00,873
Afu1g14440,1554,Chr1_A_fumigatus_Af293,3857866,3859484,+,AFUB_013980,100.00,1554
Afu1g14450,2877,Chr1_A_fumigatus_Af293,3859781,3863179,-,AFUB_013990,100.00,2877
Afu1g14460,1998,Chr1_A_fumigatus_Af293,3864417,3866774,-,AFUB_014000,99.79,1881
