QUERY,HIT,PID,ALNLEN,CHROM,START,STOP,STRAND
Afu1g14690,AFUB_014230,99.96,2529,Chr1_A_fumigatus_Af293,3928844,3931932,+
Afu1g14695,AFUB_014240,100.00,861,Chr1_A_fumigatus_Af293,3932050,3933236,+
Afu1g14700,AFUB_014250,100.00,1542,Chr1_A_fumigatus_Af293,3933868,3935656,+
Afu1g14710,AFUB_014260,100.00,1452,Chr1_A_fumigatus_Af293,3935940,3938122,-
Afu1g14720,AFUB_014270,100.00,2253,Chr1_A_fumigatus_Af293,3938312,3941096,-
Afu1g14730,AFUB_014280,99.95,1860,Chr1_A_fumigatus_Af293,3941517,3943376,+
Afu1g14740,AFUB_014290,100.00,1179,Chr1_A_fumigatus_Af293,3944250,3946001,+
Afu1g14750,AFUB_014300,99.95,2019,Chr1_A_fumigatus_Af293,3946606,3949889,-
Afu1g14770,AFUB_014310,100.00,2181,Chr1_A_fumigatus_Af293,3955077,3957710,+
Afu1g14780,AFUB_014320,100.00,639,Chr1_A_fumigatus_Af293,3957744,3959445,+
Afu1g14790,AFUB_014330,100.00,1320,Chr1_A_fumigatus_Af293,3959452,3963045,-
Afu1g14800,AFUB_014340,100.00,438,Chr1_A_fumigatus_Af293,3966677,3967522,+
Afu1g14810,AFUB_014350,100.00,3408,Chr1_A_fumigatus_Af293,3969424,3973033,-
Afu1g14820,AFUB_014360,100.00,255,Chr1_A_fumigatus_Af293,3973915,3975259,-
Afu1g14830,AFUB_014370,100.00,1503,Chr1_A_fumigatus_Af293,3975616,3977917,-
Afu1g14840,AFUB_014380,99.88,819,Chr1_A_fumigatus_Af293,3978377,3979807,+
Afu1g14850,AFUB_014390,100.00,1314,Chr1_A_fumigatus_Af293,3979877,3981944,+
Afu1g14860,AFUB_014400,100.00,897,Chr1_A_fumigatus_Af293,3982268,3985537,-
Afu1g14870,AFUB_014410,100.00,1506,Chr1_A_fumigatus_Af293,3986218,3988403,+
Afu1g14880,AFUB_014420,97.03,1214,Chr1_A_fumigatus_Af293,3988460,3990830,+
Afu1g14890,AFUB_014430,100.00,1572,Chr1_A_fumigatus_Af293,3990841,3993853,-
Afu1g14910,AFUB_014450,100.00,1524,Chr1_A_fumigatus_Af293,3996887,3999624,-
Afu1g14920,AFUB_014460,99.93,1479,Chr1_A_fumigatus_Af293,3999726,4001973,+
Afu1g14930,AFUB_014470,100.00,375,Chr1_A_fumigatus_Af293,4002927,4003364,+
Afu1g14940,AFUB_014480,100.00,2094,Chr1_A_fumigatus_Af293,4004644,4007079,+
Afu1g14945,AFUB_014490,100.00,1011,Chr1_A_fumigatus_Af293,4007284,4011539,-
Afu1g14950,AFUB_014510,100.00,1770,Chr1_A_fumigatus_Af293,4011604,4014419,-
Afu1g14960,AFUB_014520,100.00,4914,Chr1_A_fumigatus_Af293,4014463,4020587,-
Afu1g14970,AFUB_014530,100.00,546,Chr1_A_fumigatus_Af293,4020778,4022375,-
Afu1g14980,AFUB_014540,99.89,1875,Chr1_A_fumigatus_Af293,4022668,4025911,+
Afu1g14990,AFUB_014550,99.96,2493,Chr1_A_fumigatus_Af293,4025992,4028837,+
Afu1g15000,AFUB_014560,100.00,1932,Chr1_A_fumigatus_Af293,4029090,4031693,+
Afu1g15010,AFUB_014570,99.96,5586,Chr1_A_fumigatus_Af293,4031939,4038777,-
Afu1g15020,AFUB_014580,100.00,648,Chr1_A_fumigatus_Af293,4039173,4040722,+
Afu1g15030,AFUB_014590,99.96,2247,Chr1_A_fumigatus_Af293,4040855,4043685,+
Afu1g15040,AFUB_014600,100.00,807,Chr1_A_fumigatus_Af293,4043808,4045069,+
Afu1g15050,AFUB_014610,99.97,2994,Chr1_A_fumigatus_Af293,4045354,4048736,-
Afu1g15070,AFUB_014620,99.93,1518,Chr1_A_fumigatus_Af293,4048848,4051002,-
Afu1g15080,AFUB_014630,100.00,1860,Chr1_A_fumigatus_Af293,4051360,4053219,+
Afu1g15090,AFUB_014640,99.84,1839,Chr1_A_fumigatus_Af293,4053794,4056147,-
Afu1g15100,AFUB_014650,100.00,690,Chr1_A_fumigatus_Af293,4056263,4057564,+
Afu1g15110,AFUB_014660,99.96,5142,Chr1_A_fumigatus_Af293,4057994,4063914,+
Afu1g15120,AFUB_014670,99.97,2910,Chr1_A_fumigatus_Af293,4064003,4067009,-
Afu1g15130,AFUB_014680,100.00,1197,Chr1_A_fumigatus_Af293,4068045,4069671,-
Afu1g15140,AFUB_014690,100.00,972,Chr1_A_fumigatus_Af293,4069695,4073246,-
Afu1g15150,AFUB_014700,99.91,1074,Chr1_A_fumigatus_Af293,4075779,4079636,+
Afu1g15160,AFUB_014710,100.00,391,Chr1_A_fumigatus_Af293,4080364,4081592,+
Afu1g15170,AFUB_014720,100.00,1089,Chr1_A_fumigatus_Af293,4081993,4083476,+
Afu1g15180,AFUB_014730,100.00,1080,Chr1_A_fumigatus_Af293,4084049,4085788,-
Afu1g15190,AFUB_014740,99.80,501,Chr1_A_fumigatus_Af293,4086758,4088021,+
Afu1g15200,AFUB_014750,100.00,2175,Chr1_A_fumigatus_Af293,4088537,4092064,-
Afu1g15210,AFUB_014760,100.00,1266,Chr1_A_fumigatus_Af293,4093031,4094797,-
Afu1g15220,AFUB_014770,100.00,468,Chr1_A_fumigatus_Af293,4094823,4098315,+
Afu1g15230,AFUB_014780,99.75,2361,Chr1_A_fumigatus_Af293,4101069,4103721,+
Afu1g15240,AFUB_014790,100.00,414,Chr1_A_fumigatus_Af293,4104167,4105293,-
Afu1g15250,AFUB_014800,100.00,1002,Chr1_A_fumigatus_Af293,4105294,4107020,+
Afu1g15260,AFUB_014810,100.00,1170,Chr1_A_fumigatus_Af293,4107476,4109855,-
Afu1g15270,AFUB_014820,99.93,2994,Chr1_A_fumigatus_Af293,4111044,4114184,+
Afu1g15280,AFUB_014830,99.94,1755,Chr1_A_fumigatus_Af293,4114229,4116394,-
Afu1g15290,AFUB_014840,99.85,673,Chr1_A_fumigatus_Af293,4119094,4121388,-
Afu1g15300,AFUB_014850,99.70,1340,Chr1_A_fumigatus_Af293,4124095,4127115,+
Afu1g15310,AFUB_014860,100.00,2583,Chr1_A_fumigatus_Af293,4127950,4131397,+
Afu1g15330,AFUB_014870,100.00,1446,Chr1_A_fumigatus_Af293,4131672,4133227,+
Afu1g15340,AFUB_014880,100.00,1743,Chr1_A_fumigatus_Af293,4134031,4136196,-
Afu1g15350,AFUB_014890,100.00,1014,Chr1_A_fumigatus_Af293,4136692,4138007,-
Afu1g15360,AFUB_014900,99.89,921,Chr1_A_fumigatus_Af293,4138603,4140018,+
Afu1g15370,AFUB_014910,100.00,3117,Chr1_A_fumigatus_Af293,4140597,4145377,+
Afu1g15380,AFUB_014920,100.00,2106,Chr1_A_fumigatus_Af293,4145406,4148134,+
Afu1g15390,AFUB_014930,100.00,669,Chr1_A_fumigatus_Af293,4149909,4150772,+
Afu1g15400,AFUB_014940,100.00,1071,Chr1_A_fumigatus_Af293,4150810,4152381,-
Afu1g15410,AFUB_014950,100.00,1482,Chr1_A_fumigatus_Af293,4153695,4155176,+
Afu1g15420,AFUB_014960,100.00,900,Chr1_A_fumigatus_Af293,4155430,4156571,+
Afu1g15430,AFUB_014980,100.00,993,Chr1_A_fumigatus_Af293,4158030,4160172,+
Afu1g15440,AFUB_014990,99.96,7239,Chr1_A_fumigatus_Af293,4161002,4169992,+
Afu1g15450,AFUB_015000,100.00,1275,Chr1_A_fumigatus_Af293,4170826,4172996,-
Afu1g15460,AFUB_015010,99.92,2601,Chr1_A_fumigatus_Af293,4173214,4177257,-
Afu1g15470,AFUB_015020,100.00,3216,Chr1_A_fumigatus_Af293,4177332,4181661,-
Afu1g15490,AFUB_015030,99.89,1809,Chr1_A_fumigatus_Af293,4182074,4187434,-
Afu1g15500,AFUB_015040,99.88,1677,Chr1_A_fumigatus_Af293,4188081,4196719,+
Afu1g15510,AFUB_015050,100.00,1716,Chr1_A_fumigatus_Af293,4196987,4198702,+
Afu1g15520,AFUB_015060,99.97,3507,Chr1_A_fumigatus_Af293,4198914,4202958,-
Afu1g15530,AFUB_015070,100.00,762,Chr1_A_fumigatus_Af293,4203504,4204329,+
Afu1g15540,AFUB_015080,98.70,921,Chr1_A_fumigatus_Af293,4204572,4205545,+
Afu1g15550,AFUB_015090,100.00,2298,Chr1_A_fumigatus_Af293,4206662,4209274,+
Afu1g15560,AFUB_015100,100.00,1128,Chr1_A_fumigatus_Af293,4209533,4211341,+
Afu1g15570,AFUB_015110,100.00,904,Chr1_A_fumigatus_Af293,4211595,4213779,+
Afu1g15580,AFUB_015120,100.00,819,Chr1_A_fumigatus_Af293,4213976,4214794,+
Afu1g15590,AFUB_015130,100.00,513,Chr1_A_fumigatus_Af293,4215045,4216101,-
Afu1g15610,AFUB_015140,100.00,1035,Chr1_A_fumigatus_Af293,4216387,4217931,-
Afu1g15620,AFUB_015150,100.00,1968,Chr1_A_fumigatus_Af293,4219206,4221360,+
Afu1g15630,AFUB_015160,100.00,234,Chr1_A_fumigatus_Af293,4221386,4222981,-
Afu1g15640,AFUB_015170,100.00,840,Chr1_A_fumigatus_Af293,4223183,4224981,+
Afu1g15650,AFUB_015180,99.04,2081,Chr1_A_fumigatus_Af293,4225162,4229090,+
Afu1g15660,AFUB_015190,100.00,780,Chr1_A_fumigatus_Af293,4230148,4231443,+
Afu1g15670,AFUB_015200,100.00,1791,Chr1_A_fumigatus_Af293,4232028,4234373,+
Afu1g15680,AFUB_015210,100.00,1731,Chr1_A_fumigatus_Af293,4234425,4236907,+
Afu1g15690,AFUB_015220,100.00,1068,Chr1_A_fumigatus_Af293,4237193,4239160,+
Afu1g15700,AFUB_015230,99.95,1893,Chr1_A_fumigatus_Af293,4241777,4245071,+
Afu1g15710,AFUB_015240,100.00,2475,Chr1_A_fumigatus_Af293,4245336,4248725,+
Afu1g15720,AFUB_015250,100.00,2619,Chr1_A_fumigatus_Af293,4249160,4253788,+
Afu1g15730,AFUB_015260,100.00,393,Chr1_A_fumigatus_Af293,4253971,4255209,+
Afu1g15740,AFUB_015270,99.04,936,Chr1_A_fumigatus_Af293,4255490,4256804,+
Afu1g15750,AFUB_015280,100.00,1875,Chr1_A_fumigatus_Af293,4256985,4259387,-
Afu1g15760,AFUB_015290,100.00,1647,Chr1_A_fumigatus_Af293,4259435,4261488,+
Afu1g15770,AFUB_015300,99.93,1365,Chr1_A_fumigatus_Af293,4261643,4263076,+
Afu1g15780,AFUB_015310,100.00,1101,Chr1_A_fumigatus_Af293,4263452,4264991,-
Afu1g15790,AFUB_015320,100.00,885,Chr1_A_fumigatus_Af293,4265059,4267251,-
Afu1g15800,AFUB_015330,100.00,2598,Chr1_A_fumigatus_Af293,4267756,4271430,-
Afu1g15810,AFUB_015340,100.00,1701,Chr1_A_fumigatus_Af293,4272121,4274569,-
Afu1g15820,AFUB_015350,100.00,1542,Chr1_A_fumigatus_Af293,4274679,4277055,-
Afu1g15830,AFUB_015360,100.00,1359,Chr1_A_fumigatus_Af293,4279056,4280414,+
Afu1g15840,AFUB_015370,100.00,775,Chr1_A_fumigatus_Af293,4281113,4282822,+
Afu1g15850,AFUB_015380,100.00,2184,Chr1_A_fumigatus_Af293,4283220,4286546,-
Afu1g15860,AFUB_015390,100.00,1776,Chr1_A_fumigatus_Af293,4287945,4290367,-
Afu1g15870,AFUB_015400,99.32,1469,Chr1_A_fumigatus_Af293,4290596,4294352,+
Afu1g15880,AFUB_015410,100.00,1197,Chr1_A_fumigatus_Af293,4295119,4297518,+
Afu1g15890,AFUB_015420,100.00,2871,Chr1_A_fumigatus_Af293,4297549,4301189,+
Afu1g15900,AFUB_015430,99.96,2814,Chr1_A_fumigatus_Af293,4301479,4307940,+
Afu1g15910,AFUB_015440,100.00,1716,Chr1_A_fumigatus_Af293,4311875,4315179,+
Afu1g15920,AFUB_015450,100.00,951,Chr1_A_fumigatus_Af293,4315241,4317593,+
Afu1g15930,AFUB_015460,99.52,1444,Chr1_A_fumigatus_Af293,4317818,4322974,-
Afu1g15940,AFUB_015470,99.94,1773,Chr1_A_fumigatus_Af293,4323079,4326029,-
Afu1g15950,AFUB_015480,99.90,1971,Chr1_A_fumigatus_Af293,4327904,4330995,+
Afu1g15960,AFUB_015490,100.00,1419,Chr1_A_fumigatus_Af293,4331113,4333533,+
Afu1g15970,AFUB_015510,99.90,987,Chr1_A_fumigatus_Af293,4338124,4339712,+
Afu1g15980,AFUB_015520,99.87,756,Chr1_A_fumigatus_Af293,4340063,4340818,-
Afu1g15990,AFUB_096580,76.68,922,Chr1_A_fumigatus_Af293,4344417,4345610,+
Afu1g16010,AFUB_097580,66.18,1032,Chr1_A_fumigatus_Af293,4354853,4356015,+
Afu1g16020,AFUB_097580,88.20,788,Chr1_A_fumigatus_Af293,4356086,4356929,+
Afu1g16030,AFUB_079040,89.59,749,Chr1_A_fumigatus_Af293,4358866,4360256,-
Afu1g16040,AFUB_079050,95.38,779,Chr1_A_fumigatus_Af293,4363493,4365310,+
Afu1g16050,AFUB_079060,94.03,1441,Chr1_A_fumigatus_Af293,4366573,4368232,+
Afu1g16060,AFUB_079080,93.23,591,Chr1_A_fumigatus_Af293,4368859,4370080,-
Afu1g16070,AFUB_079090,98.95,3243,Chr1_A_fumigatus_Af293,4370346,4373694,+
Afu1g16080,AFUB_079100,94.17,720,Chr1_A_fumigatus_Af293,4374579,4375298,-
Afu1g16090,AFUB_079110,94.12,408,Chr1_A_fumigatus_Af293,4377842,4378249,-
Afu1g16100,AFUB_079120,95.13,1149,Chr1_A_fumigatus_Af293,4378898,4380216,+
Afu1g16110,AFUB_079130,91.63,633,Chr1_A_fumigatus_Af293,4380474,4381455,-
Afu1g16115,AFUB_081140,77.38,557,Chr1_A_fumigatus_Af293,4381738,4382689,-
Afu1g16120,AFUB_080650,78.91,588,Chr1_A_fumigatus_Af293,4385650,4386671,-
Afu1g16160,AFUB_079150,97.52,483,Chr1_A_fumigatus_Af293,4396142,4396734,+
Afu1g16170,AFUB_079160,99.47,2439,Chr1_A_fumigatus_Af293,4397255,4399952,-
Afu1g16190,AFUB_015530,99.92,1188,Chr1_A_fumigatus_Af293,4404557,4405859,+
Afu1g16200,AFUB_015540,100.00,1386,Chr1_A_fumigatus_Af293,4405993,4407886,-
Afu1g16210,AFUB_015550,100.00,1608,Chr1_A_fumigatus_Af293,4407958,4409565,+
Afu1g16220,AFUB_015560,89.42,2184,Chr1_A_fumigatus_Af293,4410736,4413248,+
Afu1g16230,AFUB_015570,99.94,1593,Chr1_A_fumigatus_Af293,4413480,4415244,-
Afu1g16240,AFUB_015580,99.90,1035,Chr1_A_fumigatus_Af293,4416067,4417179,+
Afu1g16250,AFUB_015590,100.00,2646,Chr1_A_fumigatus_Af293,4418062,4421606,-
Afu1g16260,AFUB_015600,100.00,252,Chr1_A_fumigatus_Af293,4422223,4422474,+
Afu1g16270,AFUB_015610,99.91,1161,Chr1_A_fumigatus_Af293,4422995,4424941,-
Afu1g16280,AFUB_015620,99.83,591,Chr1_A_fumigatus_Af293,4425597,4428961,+
Afu1g16290,AFUB_015630,99.95,2220,Chr1_A_fumigatus_Af293,4429150,4431369,+
Afu1g16300,AFUB_015640,100.00,672,Chr1_A_fumigatus_Af293,4431449,4432399,-
Afu1g16310,AFUB_015650,99.71,1035,Chr1_A_fumigatus_Af293,4432681,4433835,-
Afu1g16320,AFUB_015660,100.00,735,Chr1_A_fumigatus_Af293,4434217,4435059,-
Afu1g16330,AFUB_015670,99.96,2367,Chr1_A_fumigatus_Af293,4435277,4437643,+
Afu1g16340,AFUB_015680,99.30,862,Chr1_A_fumigatus_Af293,4437988,4441035,-
Afu1g16350,AFUB_015690,99.07,642,Chr1_A_fumigatus_Af293,4441096,4442150,+
Afu1g16360,AFUB_015700,100.00,255,Chr1_A_fumigatus_Af293,4442330,4442584,-
Afu1g16375,AFUB_015715,100.00,2091,Chr1_A_fumigatus_Af293,4443035,4445995,-
Afu1g16390,AFUB_015730,100.00,1548,Chr1_A_fumigatus_Af293,4446142,4447742,-
Afu1g16400,AFUB_015740,99.93,1494,Chr1_A_fumigatus_Af293,4448121,4449889,+
Afu1g16410,AFUB_015750,99.89,1793,Chr1_A_fumigatus_Af293,4449942,4451945,-
Afu1g16420,AFUB_015760,99.36,1572,Chr1_A_fumigatus_Af293,4452134,4454546,+
Afu1g16430,AFUB_015770,99.71,1041,Chr1_A_fumigatus_Af293,4454883,4457566,-
Afu1g16440,AFUB_015780,99.78,1787,Chr1_A_fumigatus_Af293,4457984,4460566,-
Afu1g16450,AFUB_015790,100.00,246,Chr1_A_fumigatus_Af293,4460717,4462666,+
Afu1g16460,AFUB_015800,99.95,1956,Chr1_A_fumigatus_Af293,4464370,4467214,+
Afu1g16470,AFUB_015810,100.00,3246,Chr1_A_fumigatus_Af293,4467854,4471099,+
Afu1g16480,AFUB_015820,100.00,1116,Chr1_A_fumigatus_Af293,4471335,4473455,-
Afu1g16490,AFUB_015830,100.00,942,Chr1_A_fumigatus_Af293,4473755,4474696,-
Afu1g16500,AFUB_015840,100.00,1086,Chr1_A_fumigatus_Af293,4475619,4477020,+
Afu1g16510,AFUB_015850,100.00,732,Chr1_A_fumigatus_Af293,4478109,4479046,+
Afu1g16523,AFUB_015860,95.32,235,Chr1_A_fumigatus_Af293,4479286,4479951,-
Afu1g16540,AFUB_015870,99.93,1440,Chr1_A_fumigatus_Af293,4480246,4482300,-
Afu1g16550,AFUB_015880,100.00,1446,Chr1_A_fumigatus_Af293,4482528,4484178,+
Afu1g16553,AFUB_015890,100.00,651,Chr1_A_fumigatus_Af293,4484484,4485274,-
Afu1g16556,AFUB_015900,99.73,744,Chr1_A_fumigatus_Af293,4485577,4486559,-
Afu1g16560,AFUB_015910,100.00,1230,Chr1_A_fumigatus_Af293,4486846,4488181,-
Afu1g16564,AFUB_015920,100.00,462,Chr1_A_fumigatus_Af293,4488355,4488869,-
Afu1g16570,AFUB_015940,100.00,1008,Chr1_A_fumigatus_Af293,4489864,4491035,+
Afu1g16580,AFUB_015950,99.51,2847,Chr1_A_fumigatus_Af293,4492020,4495003,+
Afu1g16590,AFUB_015960,100.00,1344,Chr1_A_fumigatus_Af293,4503889,4507433,+
Afu1g16600,AFUB_015970,99.87,789,Chr1_A_fumigatus_Af293,4513549,4514491,+
Afu1g16610,AFUB_015980,100.00,1080,Chr1_A_fumigatus_Af293,4515162,4516332,-
Afu1g16620,AFUB_015990,100.00,1767,Chr1_A_fumigatus_Af293,4516461,4519242,+
Afu1g16630,AFUB_016000,100.00,942,Chr1_A_fumigatus_Af293,4519261,4520645,+
Afu1g16635,AFUB_016010,100.00,672,Chr1_A_fumigatus_Af293,4520852,4521760,-
Afu1g16640,AFUB_016020,100.00,747,Chr1_A_fumigatus_Af293,4522121,4522917,-
Afu1g16650,AFUB_016030,100.00,1311,Chr1_A_fumigatus_Af293,4523524,4525224,-
Afu1g16660,AFUB_016040,100.00,1761,Chr1_A_fumigatus_Af293,4525473,4527780,+
Afu1g16670,AFUB_016050,100.00,1026,Chr1_A_fumigatus_Af293,4527899,4528924,-
Afu1g16680,AFUB_016060,99.89,1837,Chr1_A_fumigatus_Af293,4535113,4540016,+
Afu1g16690,AFUB_016070,100.00,1527,Chr1_A_fumigatus_Af293,4542843,4545226,+
Afu1g16700,AFUB_016080,97.13,2297,Chr1_A_fumigatus_Af293,4545429,4549384,-
Afu1g16710,AFUB_016090,99.94,1647,Chr1_A_fumigatus_Af293,4549503,4552608,-
Afu1g16720,AFUB_016100,100.00,1212,Chr1_A_fumigatus_Af293,4552735,4554905,-
Afu1g16730,AFUB_016110,99.86,2190,Chr1_A_fumigatus_Af293,4554979,4559631,-
Afu1g16740,AFUB_016120,100.00,558,Chr1_A_fumigatus_Af293,4560268,4564146,+
Afu1g16745,AFUB_016130,99.96,2289,Chr1_A_fumigatus_Af293,4566583,4570267,+
Afu1g16750,AFUB_016140,100.00,1014,Chr1_A_fumigatus_Af293,4570439,4571980,+
Afu1g16760,AFUB_016150,100.00,618,Chr1_A_fumigatus_Af293,4571992,4572881,+
Afu1g16770,AFUB_016160,99.93,1518,Chr1_A_fumigatus_Af293,4572940,4574898,-
Afu1g16780,AFUB_016170,99.85,1995,Chr1_A_fumigatus_Af293,4575119,4578983,-
Afu1g16790,AFUB_016180,100.00,1707,Chr1_A_fumigatus_Af293,4579089,4582603,-
Afu1g16800,AFUB_016190,100.00,2619,Chr1_A_fumigatus_Af293,4582633,4586153,+
Afu1g16810,AFUB_016200,100.00,1428,Chr1_A_fumigatus_Af293,4586396,4588253,-
Afu1g16820,AFUB_016210,100.00,774,Chr1_A_fumigatus_Af293,4588277,4590821,+
Afu1g16830,AFUB_016220,100.00,3279,Chr1_A_fumigatus_Af293,4590987,4594754,+
Afu1g16840,AFUB_016230,100.00,540,Chr1_A_fumigatus_Af293,4594905,4596267,-
Afu1g16850,AFUB_016240,100.00,1281,Chr1_A_fumigatus_Af293,4596477,4598401,+
Afu1g16860,AFUB_016250,100.00,1467,Chr1_A_fumigatus_Af293,4598911,4600377,-
Afu1g16870,AFUB_016260,99.93,1488,Chr1_A_fumigatus_Af293,4600954,4602774,+
Afu1g16880,AFUB_016270,99.96,4524,Chr1_A_fumigatus_Af293,4603153,4608184,+
Afu1g16890,AFUB_016280,100.00,1125,Chr1_A_fumigatus_Af293,4608535,4609830,+
Afu1g16900,AFUB_016290,100.00,1002,Chr1_A_fumigatus_Af293,4615099,4617349,+
Afu1g16910,AFUB_016300,99.94,1686,Chr1_A_fumigatus_Af293,4617552,4619374,+
Afu1g16920,AFUB_016310,99.87,2379,Chr1_A_fumigatus_Af293,4620064,4622800,-
Afu1g16930,AFUB_016320,100.00,1041,Chr1_A_fumigatus_Af293,4626932,4628125,+
Afu1g16940,AFUB_016330,99.96,2571,Chr1_A_fumigatus_Af293,4628317,4631002,-
Afu1g16950,AFUB_016340,99.73,1470,Chr1_A_fumigatus_Af293,4631195,4633032,+
Afu1g16960,AFUB_016350,100.00,621,Chr1_A_fumigatus_Af293,4633231,4633899,-
Afu1g16970,AFUB_016360,100.00,750,Chr1_A_fumigatus_Af293,4634367,4635713,-
Afu1g16980,AFUB_016370,100.00,1653,Chr1_A_fumigatus_Af293,4635982,4638114,+
Afu1g16990,AFUB_016380,100.00,1119,Chr1_A_fumigatus_Af293,4638336,4639505,-
Afu1g17000,AFUB_016390,100.00,807,Chr1_A_fumigatus_Af293,4639817,4640623,+
Afu1g17010,AFUB_016400,100.00,777,Chr1_A_fumigatus_Af293,4642064,4642962,+
Afu1g17020,AFUB_016410,99.95,1926,Chr1_A_fumigatus_Af293,4643313,4645346,-
Afu1g17030,AFUB_016420,99.93,1434,Chr1_A_fumigatus_Af293,4645967,4647400,+
Afu1g17040,AFUB_016430,99.67,611,Chr1_A_fumigatus_Af293,4647506,4648549,-
Afu1g17050,AFUB_016440,100.00,308,Chr1_A_fumigatus_Af293,4648866,4651693,+
Afu1g17060,AFUB_016450,99.66,885,Chr1_A_fumigatus_Af293,4655515,4656851,+
Afu1g17070,AFUB_016460,99.88,867,Chr1_A_fumigatus_Af293,4660827,4663781,+
Afu1g17080,AFUB_016470,100.00,663,Chr1_A_fumigatus_Af293,4662924,4663586,-
Afu1g17090,AFUB_016480,99.94,1680,Chr1_A_fumigatus_Af293,4663811,4665584,+
Afu1g17100,AFUB_016490,99.91,1110,Chr1_A_fumigatus_Af293,4665666,4667517,-
Afu1g17110,AFUB_016500,99.96,2262,Chr1_A_fumigatus_Af293,4667592,4671332,+
Afu1g17120,AFUB_016510,100.00,663,Chr1_A_fumigatus_Af293,4671464,4672213,-
Afu1g17130,AFUB_016520,100.00,564,Chr1_A_fumigatus_Af293,4672874,4673437,+
Afu1g17140,AFUB_016530,98.40,561,Chr1_A_fumigatus_Af293,4673697,4675522,-
Afu1g17150,AFUB_016540,100.00,1902,Chr1_A_fumigatus_Af293,4675678,4678035,+
Afu1g17160,AFUB_016550,100.00,1674,Chr1_A_fumigatus_Af293,4678108,4680048,-
Afu1g17170,AFUB_016560,100.00,1050,Chr1_A_fumigatus_Af293,4680907,4682195,+
Afu1g17180,AFUB_016570,99.84,1263,Chr1_A_fumigatus_Af293,4682284,4683962,-
Afu1g17190,AFUB_016580,99.94,1773,Chr1_A_fumigatus_Af293,4685089,4687209,-
Afu1g17200,AFUB_016590,99.93,14292,Chr1_A_fumigatus_Af293,4687823,4703383,+
Afu1g17210,AFUB_016600,99.90,1017,Chr1_A_fumigatus_Af293,4704491,4705507,-
Afu1g17220,AFUB_016610,99.91,1137,Chr1_A_fumigatus_Af293,4706288,4707837,-
Afu1g17230,AFUB_016620,100.00,1977,Chr1_A_fumigatus_Af293,4708373,4710506,-
Afu1g17240,AFUB_016630,100.00,1701,Chr1_A_fumigatus_Af293,4711512,4713331,-
Afu1g17250,AFUB_016640,100.00,363,Chr1_A_fumigatus_Af293,4715172,4716444,-
Afu1g17260,AFUB_016650,99.89,906,Chr1_A_fumigatus_Af293,4718100,4719060,-
Afu1g17270,AFUB_016660,99.87,2232,Chr1_A_fumigatus_Af293,4719818,4722341,-
Afu1g17280,AFUB_016670,100.00,1185,Chr1_A_fumigatus_Af293,4723317,4724501,+
Afu1g17290,AFUB_016680,100.00,1407,Chr1_A_fumigatus_Af293,4724613,4726019,-
Afu1g17310,AFUB_016690,98.45,1227,Chr1_A_fumigatus_Af293,4730692,4733738,-
Afu1g17320,AFUB_016700,100.00,1038,Chr1_A_fumigatus_Af293,4737211,4738513,-
Afu1g17340,AFUB_016710,99.92,1194,Chr1_A_fumigatus_Af293,4739654,4742669,+
Afu1g17350,AFUB_016720,99.36,2184,Chr1_A_fumigatus_Af293,4742830,4747012,-
Afu1g17360,AFUB_016730,100.00,861,Chr1_A_fumigatus_Af293,4748849,4751591,+
Afu1g17370,AFUB_016740,100.00,270,Chr1_A_fumigatus_Af293,4751631,4752706,+
Afu1g17380,AFUB_016750,99.88,828,Chr1_A_fumigatus_Af293,4753414,4754289,+
Afu1g17390,AFUB_016760,99.77,441,Chr1_A_fumigatus_Af293,4755909,4756517,-
Afu1g17400,AFUB_016770,98.74,1345,Chr1_A_fumigatus_Af293,4757492,4760000,+
Afu1g17410,AFUB_016780,99.87,2310,Chr1_A_fumigatus_Af293,4761109,4763708,-
Afu1g17420,AFUB_016790,99.84,609,Chr1_A_fumigatus_Af293,4764301,4765911,+
Afu1g17430,AFUB_016800,100.00,963,Chr1_A_fumigatus_Af293,4766732,4770409,-
Afu1g17440,AFUB_016810,99.84,4362,Chr1_A_fumigatus_Af293,4771164,4775731,-
Afu1g17460,AFUB_016820,99.94,1689,Chr1_A_fumigatus_Af293,4779015,4781067,+
Afu1g17470,AFUB_016830,100.00,1488,Chr1_A_fumigatus_Af293,4782071,4783995,+
Afu1g17480,AFUB_016840,99.93,1395,Chr1_A_fumigatus_Af293,4784026,4785512,-
Afu1g17490,AFUB_016850,99.70,1974,Chr1_A_fumigatus_Af293,4785965,4788387,+
Afu1g17520,AFUB_016870,99.21,1643,Chr1_A_fumigatus_Af293,4790344,4792974,-
Afu1g17530,AFUB_016880,99.87,1488,Chr1_A_fumigatus_Af293,4793106,4795131,+
Afu1g17540,AFUB_016890,100.00,1218,Chr1_A_fumigatus_Af293,4796476,4797896,+
Afu1g17542,AFUB_016900,100.00,367,Chr1_A_fumigatus_Af293,4799087,4800872,+
Afu1g17550,AFUB_016930,100.00,2382,Chr1_A_fumigatus_Af293,4807739,4810692,+
Afu1g17560,AFUB_016940,96.60,529,Chr1_A_fumigatus_Af293,4811006,4812946,+
Afu1g17570,AFUB_016950,99.95,2106,Chr1_A_fumigatus_Af293,4817089,4819625,-
Afu1g17580,AFUB_016960,99.86,1392,Chr1_A_fumigatus_Af293,4820414,4822163,+
