QUERY,HIT,PID,ALNLEN,CHROM,START,STOP,STRAND
AFUB_016420,Afu1g17030,99.93,1434,scf_000001_A_fumigatus_A1163,4658238,4659671,+
AFUB_016430,Afu1g17040,99.67,611,scf_000001_A_fumigatus_A1163,4659777,4660893,-
AFUB_016440,Afu1g17050,100.00,308,scf_000001_A_fumigatus_A1163,4662826,4663679,+
AFUB_016450,Afu1g17060,99.66,885,scf_000001_A_fumigatus_A1163,4667984,4668930,+
AFUB_016460,Afu1g17070,99.88,867,scf_000001_A_fumigatus_A1163,4673115,4674690,+
AFUB_016470,Afu1g17080,100.00,663,scf_000001_A_fumigatus_A1163,4675139,4675801,-
AFUB_016480,Afu1g17090,99.94,1680,scf_000001_A_fumigatus_A1163,4676026,4677799,+
AFUB_016490,Afu1g17100,99.91,1110,scf_000001_A_fumigatus_A1163,4677881,4679732,-
AFUB_016500,Afu1g17110,99.96,2262,scf_000001_A_fumigatus_A1163,4680118,4683537,+
AFUB_016510,Afu1g17120,100.00,663,scf_000001_A_fumigatus_A1163,4683591,4684875,-
AFUB_016520,Afu1g17130,100.00,564,scf_000001_A_fumigatus_A1163,4685089,4685652,+
AFUB_016530,Afu1g17140,98.40,561,scf_000001_A_fumigatus_A1163,4685706,4686999,-
AFUB_016540,Afu1g17150,100.00,1902,scf_000001_A_fumigatus_A1163,4688203,4690250,+
AFUB_016550,Afu1g17160,100.00,1674,scf_000001_A_fumigatus_A1163,4690323,4692263,-
AFUB_016560,Afu1g17170,100.00,1050,scf_000001_A_fumigatus_A1163,4693122,4694410,+
AFUB_016570,Afu1g17180,99.84,1263,scf_000001_A_fumigatus_A1163,4694499,4696152,-
AFUB_016580,Afu1g17190,99.94,1773,scf_000001_A_fumigatus_A1163,4697304,4699287,-
AFUB_016590,Afu1g17200,99.93,14292,scf_000001_A_fumigatus_A1163,4700803,4715598,+
AFUB_016600,Afu1g17210,99.90,1017,scf_000001_A_fumigatus_A1163,4715948,4717809,-
AFUB_016610,Afu1g17220,99.91,1137,scf_000001_A_fumigatus_A1163,4718492,4719807,-
AFUB_016620,Afu1g17230,100.00,1977,scf_000001_A_fumigatus_A1163,4720577,4722710,-
AFUB_016630,Afu1g17240,100.00,1701,scf_000001_A_fumigatus_A1163,4723716,4725685,-
AFUB_016640,Afu1g17250,100.00,363,scf_000001_A_fumigatus_A1163,4727376,4728190,-
AFUB_016650,Afu1g17260,99.89,906,scf_000001_A_fumigatus_A1163,4730025,4731265,-
AFUB_016660,Afu1g17270,99.87,2232,scf_000001_A_fumigatus_A1163,4732024,4734589,-
AFUB_016670,Afu1g17280,100.00,1185,scf_000001_A_fumigatus_A1163,4735523,4736707,+
AFUB_016680,Afu1g17290,100.00,1407,scf_000001_A_fumigatus_A1163,4736819,4738225,-
AFUB_016690,Afu1g17310,98.45,1227,scf_000001_A_fumigatus_A1163,4742989,4745491,-
AFUB_016700,Afu1g17320,100.00,1038,scf_000001_A_fumigatus_A1163,4749425,4750513,-
AFUB_016710,Afu1g17340,99.92,1194,scf_000001_A_fumigatus_A1163,4751866,4753372,+
AFUB_016720,Afu1g17350,99.36,2184,scf_000001_A_fumigatus_A1163,4755752,4759132,-
AFUB_016730,Afu1g17360,100.00,861,scf_000001_A_fumigatus_A1163,4761197,4763791,+
AFUB_016740,Afu1g17370,100.00,270,scf_000001_A_fumigatus_A1163,4764350,4764895,+
AFUB_016750,Afu1g17380,99.88,828,scf_000001_A_fumigatus_A1163,4765614,4766489,+
AFUB_016760,Afu1g17390,99.77,441,scf_000001_A_fumigatus_A1163,4768108,4768716,-
AFUB_016770,Afu1g17400,98.74,1345,scf_000001_A_fumigatus_A1163,4769901,4772802,+
AFUB_016780,Afu1g17410,99.87,2310,scf_000001_A_fumigatus_A1163,4773298,4775897,-
AFUB_016790,Afu1g17420,99.84,609,scf_000001_A_fumigatus_A1163,4776490,4778100,+
AFUB_016800,Afu1g17430,100.00,963,scf_000001_A_fumigatus_A1163,4779842,4782149,-
AFUB_016810,Afu1g17440,99.84,4362,scf_000001_A_fumigatus_A1163,4783364,4787931,-
AFUB_016820,Afu1g17460,99.94,1689,scf_000001_A_fumigatus_A1163,4791215,4793267,+
AFUB_016830,Afu1g17470,100.00,1488,scf_000001_A_fumigatus_A1163,4794311,4796195,+
AFUB_016840,Afu1g17480,99.93,1395,scf_000001_A_fumigatus_A1163,4796226,4797712,-
AFUB_016850,Afu1g17490,99.70,1974,scf_000001_A_fumigatus_A1163,4798165,4800587,+
AFUB_016870,Afu1g17520,99.21,1643,scf_000001_A_fumigatus_A1163,4802885,4805111,-
AFUB_016880,Afu1g17530,99.87,1488,scf_000001_A_fumigatus_A1163,4805466,4807318,+
AFUB_016890,Afu1g17540,100.00,1218,scf_000001_A_fumigatus_A1163,4808665,4809953,+
AFUB_016900,Afu1g17542,100.00,367,scf_000001_A_fumigatus_A1163,4810583,4812937,+
AFUB_016920,Afu2g10370,87.39,111,scf_000001_A_fumigatus_A1163,4815072,4815334,+
AFUB_016930,Afu1g17550,100.00,2382,scf_000001_A_fumigatus_A1163,4820174,4822555,+
AFUB_016940,Afu1g17560,96.60,529,scf_000001_A_fumigatus_A1163,4823255,4824064,+
AFUB_016950,Afu1g17570,99.95,2106,scf_000001_A_fumigatus_A1163,4829274,4831810,-
AFUB_016960,Afu1g17580,99.86,1392,scf_000001_A_fumigatus_A1163,4832599,4834348,+
AFUB_016970,Afu1g17590,99.93,1371,scf_000001_A_fumigatus_A1163,4835466,4836886,+
AFUB_016980,Afu1g17600,100.00,516,scf_000001_A_fumigatus_A1163,4837129,4837693,-
AFUB_016990,Afu1g17610,100.00,915,scf_000001_A_fumigatus_A1163,4839761,4840819,+
AFUB_017000,Afu1g17620,99.90,1005,scf_000001_A_fumigatus_A1163,4841224,4842228,-
AFUB_017010,Afu1g17630,99.94,1698,scf_000001_A_fumigatus_A1163,4843040,4845130,-
AFUB_017020,Afu1g17640,99.92,2601,scf_000001_A_fumigatus_A1163,4850511,4853229,+
AFUB_017030,Afu1g17650,99.85,687,scf_000001_A_fumigatus_A1163,4853507,4854308,-
AFUB_017040,Afu1g17660,99.92,1314,scf_000001_A_fumigatus_A1163,4854676,4856139,+
AFUB_017050,Afu1g17670,100.00,2124,scf_000001_A_fumigatus_A1163,4856924,4859244,+
AFUB_017060,Afu1g17680,100.00,1635,scf_000001_A_fumigatus_A1163,4859725,4861753,+
AFUB_017070,Afu1g17690,99.86,727,scf_000001_A_fumigatus_A1163,4862818,4864318,+
AFUB_017080,Afu1g17700,100.00,762,scf_000001_A_fumigatus_A1163,4864619,4865640,+
AFUB_017180,Afu2g00100,99.92,1312,scf_000002_A_fumigatus_A1163,3011,6116,-
AFUB_017190,Afu2g00110,99.86,1380,scf_000002_A_fumigatus_A1163,6709,8779,-
AFUB_017200,Afu2g00120,100.00,1035,scf_000002_A_fumigatus_A1163,9269,10429,+
AFUB_017210,Afu2g00130,100.00,1392,scf_000002_A_fumigatus_A1163,12279,13670,+
AFUB_017220,Afu2g00140,99.95,2016,scf_000002_A_fumigatus_A1163,13784,15996,-
AFUB_017230,Afu2g00150,100.00,793,scf_000002_A_fumigatus_A1163,16500,17393,+
AFUB_017240,Afu2g00160,99.84,609,scf_000002_A_fumigatus_A1163,20798,21406,+
AFUB_017250,Afu2g00170,99.51,1014,scf_000002_A_fumigatus_A1163,22021,23548,-
AFUB_017260,Afu2g00180,100.00,1374,scf_000002_A_fumigatus_A1163,26512,28438,+
AFUB_017270,Afu2g00190,100.00,468,scf_000002_A_fumigatus_A1163,30279,30868,+
AFUB_017280,Afu2g00200,100.00,1722,scf_000002_A_fumigatus_A1163,31158,33273,-
AFUB_017290,Afu2g00210,99.92,1221,scf_000002_A_fumigatus_A1163,34365,36141,-
AFUB_017300,Afu2g00220,99.93,1397,scf_000002_A_fumigatus_A1163,36332,38469,-
AFUB_017310,Afu2g00230,100.00,1035,scf_000002_A_fumigatus_A1163,39040,40546,-
AFUB_017320,Afu2g00240,100.00,912,scf_000002_A_fumigatus_A1163,41261,42322,+
AFUB_017330,Afu2g00250,100.00,879,scf_000002_A_fumigatus_A1163,42459,43552,-
AFUB_017340,Afu2g00260,99.82,1116,scf_000002_A_fumigatus_A1163,44046,45675,-
AFUB_017350,Afu2g00270,99.32,1629,scf_000002_A_fumigatus_A1163,46889,49725,+
AFUB_017360,Afu2g00300,95.41,327,scf_000002_A_fumigatus_A1163,50056,50580,-
AFUB_017370,Afu2g00310,99.71,1743,scf_000002_A_fumigatus_A1163,50721,52463,+
AFUB_017380,Afu2g00320,99.21,1008,scf_000002_A_fumigatus_A1163,52861,53994,+
AFUB_017390,Afu2g00330,99.27,1374,scf_000002_A_fumigatus_A1163,54378,55900,+
AFUB_017400,Afu2g00340,99.50,1402,scf_000002_A_fumigatus_A1163,56046,58810,+
AFUB_017410,Afu2g00360,99.78,1782,scf_000002_A_fumigatus_A1163,58959,61069,+
AFUB_017420,Afu2g00370,99.46,2616,scf_000002_A_fumigatus_A1163,62052,64716,-
AFUB_017430,Afu2g00380,99.56,903,scf_000002_A_fumigatus_A1163,67864,69356,+
AFUB_017440,Afu2g00390,96.42,419,scf_000002_A_fumigatus_A1163,71135,72088,-
AFUB_017450,Afu2g00400,99.55,1563,scf_000002_A_fumigatus_A1163,72942,75059,+
AFUB_017460,Afu2g00410,99.85,2055,scf_000002_A_fumigatus_A1163,75305,77412,-
AFUB_017480,Afu2g00420,99.15,1059,scf_000002_A_fumigatus_A1163,80631,81782,+
AFUB_017490,Afu2g00430,99.90,2995,scf_000002_A_fumigatus_A1163,82179,85527,-
AFUB_017500,Afu2g00440,99.77,435,scf_000002_A_fumigatus_A1163,87224,88010,+
AFUB_017510,Afu2g00450,99.20,1252,scf_000002_A_fumigatus_A1163,88345,89990,-
AFUB_017520,Afu2g00460,99.72,708,scf_000002_A_fumigatus_A1163,92185,92892,-
AFUB_017530,Afu2g00470,100.00,1254,scf_000002_A_fumigatus_A1163,93239,94492,-
AFUB_017540,Afu2g00480,99.90,990,scf_000002_A_fumigatus_A1163,94901,96200,+
AFUB_017550,Afu2g00490,99.42,519,scf_000002_A_fumigatus_A1163,99029,99915,+
AFUB_017560,Afu2g00500,99.70,1329,scf_000002_A_fumigatus_A1163,99992,101528,-
AFUB_017570,Afu2g00510,99.05,1158,scf_000002_A_fumigatus_A1163,104415,105665,+
AFUB_017580,Afu2g00520,100.00,918,scf_000002_A_fumigatus_A1163,106873,107845,+
AFUB_017590,Afu2g00530,99.80,999,scf_000002_A_fumigatus_A1163,107897,108991,-
AFUB_017600,Afu2g00540,100.00,981,scf_000002_A_fumigatus_A1163,110085,111168,+
AFUB_017610,Afu2g00560,99.84,1236,scf_000002_A_fumigatus_A1163,112332,113836,-
AFUB_017620,Afu2g00550,100.00,450,scf_000002_A_fumigatus_A1163,113992,114711,+
AFUB_017630,Afu2g00570,100.00,762,scf_000002_A_fumigatus_A1163,115269,116657,+
AFUB_017640,Afu2g00580,100.00,231,scf_000002_A_fumigatus_A1163,117044,117774,+
AFUB_017650,Afu2g00590,100.00,714,scf_000002_A_fumigatus_A1163,118766,119528,+
AFUB_017660,Afu2g00600,99.83,597,scf_000002_A_fumigatus_A1163,119728,120324,+
AFUB_017670,Afu2g00620,99.84,1236,scf_000002_A_fumigatus_A1163,120699,122523,+
AFUB_017680,Afu2g00625,99.84,642,scf_000002_A_fumigatus_A1163,126579,127271,-
AFUB_017690,Afu2g00630,100.00,1056,scf_000002_A_fumigatus_A1163,127773,128926,-
AFUB_017700,Afu2g00640,99.96,2244,scf_000002_A_fumigatus_A1163,129533,131776,-
AFUB_017710,Afu2g00650,100.00,1449,scf_000002_A_fumigatus_A1163,133322,134904,+
AFUB_017730,Afu2g00656,100.00,501,scf_000002_A_fumigatus_A1163,135958,136458,-
AFUB_017740,Afu2g00660,98.89,2162,scf_000002_A_fumigatus_A1163,136869,140673,-
AFUB_017750,Afu2g00670,99.91,1098,scf_000002_A_fumigatus_A1163,141727,142970,+
AFUB_017760,Afu2g00680,99.91,1128,scf_000002_A_fumigatus_A1163,143705,144925,-
AFUB_017770,Afu2g00690,99.89,1896,scf_000002_A_fumigatus_A1163,145382,147441,-
AFUB_017780,Afu2g00700,100.00,288,scf_000002_A_fumigatus_A1163,148285,148980,+
AFUB_017790,Afu2g00710,99.95,1893,scf_000002_A_fumigatus_A1163,149091,151460,+
AFUB_017800,Afu2g00720,99.93,1479,scf_000002_A_fumigatus_A1163,153434,155121,+
AFUB_017810,Afu2g00730,99.92,1188,scf_000002_A_fumigatus_A1163,155281,156468,-
AFUB_017820,Afu2g00740,99.80,1014,scf_000002_A_fumigatus_A1163,156901,157986,-
AFUB_017830,Afu2g00750,100.00,1095,scf_000002_A_fumigatus_A1163,158384,159621,-
AFUB_017840,Afu2g00760,99.90,966,scf_000002_A_fumigatus_A1163,160483,162119,-
AFUB_017850,Afu2g00770,99.92,1329,scf_000002_A_fumigatus_A1163,163179,164559,-
AFUB_017860,Afu2g00780,99.93,1516,scf_000002_A_fumigatus_A1163,165669,168045,-
AFUB_017870,Afu2g00790,100.00,387,scf_000002_A_fumigatus_A1163,168529,169442,-
AFUB_017880,Afu2g00800,100.00,1137,scf_000002_A_fumigatus_A1163,170404,171782,-
AFUB_017890,Afu2g00810,100.00,1212,scf_000002_A_fumigatus_A1163,173839,175096,+
AFUB_017900,Afu2g00820,100.00,1326,scf_000002_A_fumigatus_A1163,175870,177341,-
AFUB_017910,Afu2g00830,99.93,1383,scf_000002_A_fumigatus_A1163,177761,180137,+
AFUB_017920,Afu2g00840,99.87,1533,scf_000002_A_fumigatus_A1163,183006,184630,+
AFUB_017930,Afu2g00850,99.85,663,scf_000002_A_fumigatus_A1163,186264,187308,+
AFUB_017940,Afu2g00860,100.00,205,scf_000002_A_fumigatus_A1163,187829,188417,-
AFUB_017950,Afu2g00870,99.85,1293,scf_000002_A_fumigatus_A1163,189311,190705,+
AFUB_017960,Afu2g00880,99.75,1630,scf_000002_A_fumigatus_A1163,191085,192980,+
AFUB_017970,Afu2g00890,99.56,228,scf_000002_A_fumigatus_A1163,193133,193770,-
AFUB_017980,Afu2g00900,99.79,957,scf_000002_A_fumigatus_A1163,194753,195923,+
AFUB_017990,Afu2g00910,91.84,1385,scf_000002_A_fumigatus_A1163,196198,199400,-
AFUB_018000,Afu2g00920,99.58,1191,scf_000002_A_fumigatus_A1163,200284,201529,-
AFUB_018010,Afu2g00930,100.00,1539,scf_000002_A_fumigatus_A1163,202761,204345,+
AFUB_018020,Afu2g00940,99.93,1440,scf_000002_A_fumigatus_A1163,207227,209252,+
AFUB_018030,Afu2g00960,97.93,1498,scf_000002_A_fumigatus_A1163,210075,213888,+
AFUB_018050,Afu2g00967,99.29,567,scf_000002_A_fumigatus_A1163,214313,214879,+
AFUB_018060,Afu2g00970,99.91,1068,scf_000002_A_fumigatus_A1163,214947,216185,-
AFUB_018070,Afu2g00980,100.00,600,scf_000002_A_fumigatus_A1163,217163,218009,-
AFUB_018080,Afu2g00990,99.89,933,scf_000002_A_fumigatus_A1163,219435,220723,+
AFUB_018090,Afu2g01000,99.96,2406,scf_000002_A_fumigatus_A1163,221057,223871,-
AFUB_018100,Afu2g01010,99.88,1605,scf_000002_A_fumigatus_A1163,226422,228790,+
AFUB_018110,Afu2g01030,99.24,1053,scf_000002_A_fumigatus_A1163,229045,230097,-
AFUB_018120,Afu2g01040,99.82,1140,scf_000002_A_fumigatus_A1163,230693,232806,-
AFUB_018130,Afu2g01050,99.63,273,scf_000002_A_fumigatus_A1163,233045,234137,-
AFUB_018140,Afu2g01060,99.14,2565,scf_000002_A_fumigatus_A1163,235427,239708,+
AFUB_018150,Afu2g01070,100.00,894,scf_000002_A_fumigatus_A1163,239836,241004,+
AFUB_018160,Afu2g01080,99.88,1665,scf_000002_A_fumigatus_A1163,241549,243213,-
AFUB_018170,Afu2g01090,99.91,2193,scf_000002_A_fumigatus_A1163,244912,248178,-
AFUB_018180,Afu2g01100,99.88,864,scf_000002_A_fumigatus_A1163,250236,251313,+
AFUB_018190,Afu2g01110,99.93,1476,scf_000002_A_fumigatus_A1163,251709,253184,-
AFUB_018200,Afu2g01120,99.54,1299,scf_000002_A_fumigatus_A1163,253714,255012,-
AFUB_018210,Afu2g01130,99.80,495,scf_000002_A_fumigatus_A1163,255171,256058,+
AFUB_018220,Afu2g01140,99.76,837,scf_000002_A_fumigatus_A1163,256667,257503,-
AFUB_018230,Afu2g01150,100.00,636,scf_000002_A_fumigatus_A1163,259516,260151,-
AFUB_018240,Afu2g01160,99.86,738,scf_000002_A_fumigatus_A1163,260891,261628,+
AFUB_018250,Afu2g01170,99.93,1359,scf_000002_A_fumigatus_A1163,264530,266939,+
AFUB_018260,Afu2g01180,99.96,2463,scf_000002_A_fumigatus_A1163,267194,270034,+
AFUB_018270,Afu2g01190,99.88,813,scf_000002_A_fumigatus_A1163,270093,271976,-
AFUB_018280,Afu2g01200,99.96,2232,scf_000002_A_fumigatus_A1163,272983,276207,-
AFUB_018290,Afu2g01210,99.93,1470,scf_000002_A_fumigatus_A1163,276440,278718,+
AFUB_018300,Afu2g01220,100.00,1338,scf_000002_A_fumigatus_A1163,279164,280782,+
AFUB_018310,Afu2g01230,100.00,996,scf_000002_A_fumigatus_A1163,281062,282388,+
AFUB_018320,Afu2g01240,99.94,1545,scf_000002_A_fumigatus_A1163,282613,284854,+
AFUB_018330,Afu2g01250,99.94,1578,scf_000002_A_fumigatus_A1163,285982,288089,+
AFUB_018340,Afu2g01260,99.93,2967,scf_000002_A_fumigatus_A1163,288487,293005,+
AFUB_018350,Afu2g01270,99.89,1800,scf_000002_A_fumigatus_A1163,294487,296616,+
AFUB_018360,Afu2g01280,100.00,1053,scf_000002_A_fumigatus_A1163,297040,298151,-
AFUB_018370,Afu2g01290,99.94,7830,scf_000002_A_fumigatus_A1163,298437,306998,-
AFUB_018380,Afu2g01300,100.00,558,scf_000002_A_fumigatus_A1163,307730,308335,+
AFUB_018390,Afu2g01310,100.00,783,scf_000002_A_fumigatus_A1163,308411,309262,-
AFUB_018400,Afu2g01320,99.81,3240,scf_000002_A_fumigatus_A1163,309828,313471,-
AFUB_018410,Afu2g01330,100.00,750,scf_000002_A_fumigatus_A1163,314671,316162,+
AFUB_018420,Afu2g01340,100.00,210,scf_000002_A_fumigatus_A1163,316220,316585,-
AFUB_018430,Afu2g01350,99.90,1974,scf_000002_A_fumigatus_A1163,316671,319048,+
AFUB_018440,Afu2g01360,100.00,457,scf_000002_A_fumigatus_A1163,319071,320124,-
AFUB_018450,Afu2g01370,100.00,1575,scf_000002_A_fumigatus_A1163,321468,323256,-
AFUB_018460,Afu2g01380,99.82,546,scf_000002_A_fumigatus_A1163,325180,325725,-
AFUB_018470,Afu2g01390,99.37,630,scf_000002_A_fumigatus_A1163,326113,326742,-
AFUB_018480,Afu2g01400,99.88,846,scf_000002_A_fumigatus_A1163,327477,328551,+
AFUB_018490,Afu2g01405,99.70,336,scf_000002_A_fumigatus_A1163,328632,329052,-
AFUB_018500,Afu2g01410,99.90,1005,scf_000002_A_fumigatus_A1163,329784,330818,+
AFUB_018510,Afu2g01430,100.00,1167,scf_000002_A_fumigatus_A1163,332262,335893,+
AFUB_018520,Afu2g01440,99.26,810,scf_000002_A_fumigatus_A1163,336133,337695,+
AFUB_018530,Afu2g01450,99.83,1187,scf_000002_A_fumigatus_A1163,338399,339604,+
AFUB_018540,Afu2g01460,99.90,963,scf_000002_A_fumigatus_A1163,340095,341057,-
AFUB_018550,Afu2g01470,99.59,246,scf_000002_A_fumigatus_A1163,341093,341560,+
AFUB_018560,Afu2g01480,99.86,726,scf_000002_A_fumigatus_A1163,341656,342697,+
AFUB_018570,Afu2g01490,99.87,780,scf_000002_A_fumigatus_A1163,342888,344630,+
AFUB_018580,Afu2g01500,99.98,4062,scf_000002_A_fumigatus_A1163,344770,349549,-
AFUB_018590,Afu2g01510,99.88,1602,scf_000002_A_fumigatus_A1163,349869,351851,-
AFUB_018600,Afu2g01520,99.82,2777,scf_000002_A_fumigatus_A1163,352899,358187,+
AFUB_018610,Afu2g01530,98.68,1135,scf_000002_A_fumigatus_A1163,358657,359848,+
AFUB_018620,Afu2g01540,99.95,2010,scf_000002_A_fumigatus_A1163,360171,362312,-
AFUB_018630,Afu2g01550,99.90,1008,scf_000002_A_fumigatus_A1163,363991,365076,-
AFUB_018640,Afu2g01570,100.00,447,scf_000002_A_fumigatus_A1163,366104,366767,-
AFUB_018650,Afu2g01580,99.90,2070,scf_000002_A_fumigatus_A1163,367888,370974,+
AFUB_018660,Afu2g01590,100.00,528,scf_000002_A_fumigatus_A1163,371155,372714,+
AFUB_018670,Afu2g01600,99.48,1939,scf_000002_A_fumigatus_A1163,376269,379376,-
AFUB_018680,Afu2g01610,99.46,741,scf_000002_A_fumigatus_A1163,379988,380869,-
AFUB_018690,Afu2g01620,99.89,882,scf_000002_A_fumigatus_A1163,385554,386937,-
AFUB_018700,Afu2g01630,100.00,819,scf_000002_A_fumigatus_A1163,387129,388389,-
AFUB_018710,Afu2g01640,100.00,855,scf_000002_A_fumigatus_A1163,388688,390103,+
AFUB_018720,Afu2g01650,100.00,846,scf_000002_A_fumigatus_A1163,390394,391239,-
AFUB_018730,Afu2g01660,99.95,1893,scf_000002_A_fumigatus_A1163,391572,394539,+
AFUB_018740,Afu2g01670,99.86,2175,scf_000002_A_fumigatus_A1163,394792,398301,+
AFUB_018750,Afu2g01680,99.93,1395,scf_000002_A_fumigatus_A1163,403061,405054,-
AFUB_018760,Afu2g01690,99.92,1311,scf_000002_A_fumigatus_A1163,405657,407199,-
AFUB_018770,Afu2g01700,99.83,2382,scf_000002_A_fumigatus_A1163,407630,410954,-
AFUB_018780,Afu2g01710,99.91,1101,scf_000002_A_fumigatus_A1163,411923,413179,+
AFUB_018790,Afu2g01720,99.84,1908,scf_000002_A_fumigatus_A1163,414794,416750,+
AFUB_018800,Afu2g01730,100.00,636,scf_000002_A_fumigatus_A1163,417349,417984,+
AFUB_018810,Afu2g01740,100.00,1314,scf_000002_A_fumigatus_A1163,418116,419429,-
AFUB_018820,Afu2g01750,99.93,1386,scf_000002_A_fumigatus_A1163,419844,421806,-
AFUB_018830,Afu2g01760,99.92,6453,scf_000002_A_fumigatus_A1163,421884,430266,+
AFUB_018840,Afu2g01770,99.72,1800,scf_000002_A_fumigatus_A1163,430758,432661,+
AFUB_018850,Afu2g01780,99.88,1629,scf_000002_A_fumigatus_A1163,432808,434436,-
AFUB_018860,Afu2g01790,99.69,2619,scf_000002_A_fumigatus_A1163,436921,441351,+
AFUB_018870,Afu2g01800,93.78,948,scf_000002_A_fumigatus_A1163,441352,442315,+
AFUB_018880,Afu2g01810,99.84,621,scf_000002_A_fumigatus_A1163,442462,443307,-
AFUB_018890,Afu2g01820,99.87,3912,scf_000002_A_fumigatus_A1163,444707,448777,-
AFUB_018900,Afu2g01830,99.91,1065,scf_000002_A_fumigatus_A1163,450667,452330,+
AFUB_018910,Afu2g01840,99.90,954,scf_000002_A_fumigatus_A1163,452607,454375,+
AFUB_018920,Afu2g01850,99.69,963,scf_000002_A_fumigatus_A1163,454623,455900,+
AFUB_018940,Afu2g01860,100.00,696,scf_000002_A_fumigatus_A1163,456411,457490,+
AFUB_018960,Afu2g01870,100.00,2739,scf_000002_A_fumigatus_A1163,457785,461710,-
AFUB_018970,Afu2g01880,99.92,1236,scf_000002_A_fumigatus_A1163,461949,463373,+
AFUB_018980,Afu2g01890,100.00,774,scf_000002_A_fumigatus_A1163,463631,464404,-
AFUB_018990,Afu2g01900,100.00,1824,scf_000002_A_fumigatus_A1163,464674,467318,+
AFUB_019000,Afu2g01910,99.90,3855,scf_000002_A_fumigatus_A1163,467464,471726,+
AFUB_019010,Afu2g01920,99.95,1995,scf_000002_A_fumigatus_A1163,471828,475983,+
AFUB_019020,Afu2g01940,99.61,1530,scf_000002_A_fumigatus_A1163,476561,478090,+
AFUB_019030,Afu2g01950,99.56,1362,scf_000002_A_fumigatus_A1163,478711,480610,+
AFUB_019040,Afu2g01960,99.62,1050,scf_000002_A_fumigatus_A1163,480651,482000,-
AFUB_019050,Afu2g01970,99.23,1298,scf_000002_A_fumigatus_A1163,482994,485906,+
AFUB_019060,Afu2g01980,99.49,2553,scf_000002_A_fumigatus_A1163,486141,488745,-
AFUB_019070,Afu2g01990,100.00,420,scf_000002_A_fumigatus_A1163,489114,489607,+
AFUB_019080,Afu2g02000,99.32,1620,scf_000002_A_fumigatus_A1163,490121,491740,-
AFUB_019090,Afu2g02010,99.46,1101,scf_000002_A_fumigatus_A1163,492176,494014,+
AFUB_019100,Afu2g02020,99.84,1236,scf_000002_A_fumigatus_A1163,494170,495772,+
AFUB_019110,Afu2g02030,99.63,1338,scf_000002_A_fumigatus_A1163,496035,497644,-
AFUB_019120,Afu2g02040,99.75,1599,scf_000002_A_fumigatus_A1163,498261,500346,+
AFUB_019130,Afu2g02050,98.24,1134,scf_000002_A_fumigatus_A1163,500561,502353,-
AFUB_019140,Afu2g02060,99.69,325,scf_000002_A_fumigatus_A1163,502610,503397,-
AFUB_019150,Afu2g02070,99.73,1863,scf_000002_A_fumigatus_A1163,503851,506640,+
AFUB_019160,Afu2g02080,99.52,621,scf_000002_A_fumigatus_A1163,507578,509782,+
AFUB_019170,Afu2g02090,99.78,453,scf_000002_A_fumigatus_A1163,512571,513023,-
AFUB_019180,Afu2g02100,100.00,1542,scf_000002_A_fumigatus_A1163,513542,515686,-
AFUB_019190,Afu2g02110,100.00,1677,scf_000002_A_fumigatus_A1163,516942,519987,+
AFUB_019200,Afu2g02120,100.00,2094,scf_000002_A_fumigatus_A1163,521427,524057,-
AFUB_019210,Afu2g02130,100.00,1698,scf_000002_A_fumigatus_A1163,524187,525948,+
AFUB_019220,Afu2g02140,99.95,2115,scf_000002_A_fumigatus_A1163,526362,528476,-
AFUB_019230,Afu2g02150,100.00,351,scf_000002_A_fumigatus_A1163,528715,529624,+
AFUB_019240,Afu2g02160,99.87,1599,scf_000002_A_fumigatus_A1163,529625,532011,-
AFUB_019250,Afu2g02165,100.00,1044,scf_000002_A_fumigatus_A1163,532223,533552,-
AFUB_019260,Afu2g02170,99.91,4326,scf_000002_A_fumigatus_A1163,533792,538288,+
AFUB_019270,Afu2g02180,99.93,1359,scf_000002_A_fumigatus_A1163,538683,541384,-
AFUB_019280,Afu2g02190,93.20,2266,scf_000002_A_fumigatus_A1163,546755,549504,-
AFUB_019290,Afu2g02210,100.00,912,scf_000002_A_fumigatus_A1163,549743,551103,+
AFUB_019300,Afu2g02220,99.93,2924,scf_000002_A_fumigatus_A1163,551532,556383,+
AFUB_019310,Afu2g02230,100.00,495,scf_000002_A_fumigatus_A1163,557265,557966,-
AFUB_019320,Afu2g02240,100.00,945,scf_000002_A_fumigatus_A1163,558340,559344,+
AFUB_019330,Afu2g02250,100.00,1527,scf_000002_A_fumigatus_A1163,559699,561285,-
AFUB_019340,Afu2g02260,99.91,1170,scf_000002_A_fumigatus_A1163,564612,565975,-
AFUB_019350,Afu2g02270,100.00,342,scf_000002_A_fumigatus_A1163,566362,567166,-
AFUB_019360,Afu2g02275,100.00,174,scf_000002_A_fumigatus_A1163,567469,568398,-
AFUB_019370,Afu2g02280,100.00,513,scf_000002_A_fumigatus_A1163,568528,569174,+
AFUB_019380,Afu2g02290,99.96,2583,scf_000002_A_fumigatus_A1163,569767,572349,-
AFUB_019390,Afu2g02300,99.89,942,scf_000002_A_fumigatus_A1163,572546,574089,-
AFUB_019400,Afu2g02310,100.00,741,scf_000002_A_fumigatus_A1163,574294,575982,+
AFUB_019410,Afu2g02320,99.65,1716,scf_000002_A_fumigatus_A1163,576269,578197,-
