GENE,CDSLEN,CHROM,START,STOP,STRAND,HOMOLOG,PERCENTID,ALNLEN
AFUB_032990,1494,scf_000002_A_fumigatus_A1163,4584546,4586287,-,Afu2g17330,99.93,1462
AFUB_033000,1191,scf_000002_A_fumigatus_A1163,4586464,4587767,-,NONE,0,0
AFUB_033010,456,scf_000002_A_fumigatus_A1163,4595299,4595884,+,NONE,0,0
AFUB_033020,195,scf_000002_A_fumigatus_A1163,4596253,4596447,+,NONE,0,0
AFUB_033030,1326,scf_000002_A_fumigatus_A1163,4597153,4598648,+,Afu2g17360,99.77,1326
AFUB_033040,600,scf_000002_A_fumigatus_A1163,4599033,4599802,-,Afu2g17370,100.00,600
AFUB_033050,327,scf_000002_A_fumigatus_A1163,4600945,4601451,+,Afu2g17380,100.00,327
AFUB_033060,2541,scf_000002_A_fumigatus_A1163,4601792,4604435,+,Afu2g17390,99.80,2541
AFUB_033070,1134,scf_000002_A_fumigatus_A1163,4605186,4606319,+,Afu2g17400,99.82,1134
AFUB_033080,597,scf_000002_A_fumigatus_A1163,4607068,4607679,-,Afu2g17410,99.66,597
AFUB_033090,2223,scf_000002_A_fumigatus_A1163,4608088,4610421,+,Afu2g17420,61.38,1199
AFUB_033100,1080,scf_000002_A_fumigatus_A1163,4610443,4611709,-,Afu2g17430,100.00,1080
AFUB_033110,1200,scf_000002_A_fumigatus_A1163,4612006,4613205,-,Afu2g17440,99.67,1200
AFUB_033120,633,scf_000002_A_fumigatus_A1163,4613391,4614209,+,Afu2g17450,99.84,633
AFUB_033130,1488,scf_000002_A_fumigatus_A1163,4614218,4615914,+,Afu2g17460,99.93,1488
AFUB_033140,453,scf_000002_A_fumigatus_A1163,4615948,4616400,-,Afu2g17470,100.00,453
AFUB_033150,2262,scf_000002_A_fumigatus_A1163,4617222,4619728,-,Afu2g17475,99.91,2262
AFUB_033160,1425,scf_000002_A_fumigatus_A1163,4621602,4623352,+,Afu2g17480,99.92,1193
AFUB_033180,1785,scf_000002_A_fumigatus_A1163,4624419,4626440,+,Afu2g17490,99.78,1785
AFUB_033190,1074,scf_000002_A_fumigatus_A1163,4626890,4628167,+,Afu2g17500,99.91,1074
AFUB_033200,2019,scf_000002_A_fumigatus_A1163,4628581,4630941,+,Afu2g17515,80.16,489
AFUB_033210,612,scf_000002_A_fumigatus_A1163,4631960,4632622,-,Afu2g17520,99.84,612
AFUB_033220,1764,scf_000002_A_fumigatus_A1163,4634200,4636260,+,Afu2g17530,99.89,1764
AFUB_033230,1923,scf_000002_A_fumigatus_A1163,4636766,4638859,+,Afu2g17540,91.63,1708
AFUB_033240,1221,scf_000002_A_fumigatus_A1163,4639278,4640697,-,Afu2g17550,99.18,1221
AFUB_033250,798,scf_000002_A_fumigatus_A1163,4641261,4642355,-,Afu2g17560,99.35,773
AFUB_033260,177,scf_000002_A_fumigatus_A1163,4642471,4642687,-,NONE,0,0
AFUB_033270,507,scf_000002_A_fumigatus_A1163,4642819,4643427,+,Afu2g17580,100.00,507
AFUB_033280,267,scf_000002_A_fumigatus_A1163,4643872,4644138,+,NONE,0,0
AFUB_033290,6441,scf_000002_A_fumigatus_A1163,4644525,4651186,+,Afu2g17600,99.98,6441
AFUB_033300,2667,scf_000002_A_fumigatus_A1163,4653475,4656249,+,Afu2g17610,99.85,2667
AFUB_033310,2382,scf_000002_A_fumigatus_A1163,4657409,4660361,+,Afu2g17620,99.91,2155
AFUB_033320,585,scf_000002_A_fumigatus_A1163,4660652,4661288,-,Afu2g17630,100.00,585
AFUB_033330,705,scf_000002_A_fumigatus_A1163,4662808,4663970,+,Afu2g17640,99.82,552
AFUB_033340,1839,scf_000002_A_fumigatus_A1163,4664044,4666132,-,Afu2g17650,99.84,1839
AFUB_033350,1095,scf_000002_A_fumigatus_A1163,4666701,4667795,-,Afu2g17660,99.91,1095
AFUB_033360,378,scf_000002_A_fumigatus_A1163,4667800,4668344,+,Afu2g17670,99.74,378
AFUB_033370,291,scf_000002_A_fumigatus_A1163,4668808,4669287,+,Afu2g17680,99.66,291
AFUB_033380,159,scf_000002_A_fumigatus_A1163,4670972,4671192,+,Afu2g17690,100.00,159
AFUB_033390,405,scf_000002_A_fumigatus_A1163,4672621,4673118,+,Afu2g17700,99.62,260
AFUB_033400,474,scf_000002_A_fumigatus_A1163,4674622,4675095,-,Afu2g17710,100.00,474
AFUB_033410,1155,scf_000002_A_fumigatus_A1163,4676626,4677860,+,Afu2g17720,99.74,1155
AFUB_033430,1545,scf_000002_A_fumigatus_A1163,4679156,4680700,-,Afu2g17730,99.86,1460
AFUB_033440,1011,scf_000002_A_fumigatus_A1163,4683591,4684746,-,Afu2g17760,99.80,1011
AFUB_033450,1197,scf_000002_A_fumigatus_A1163,4685059,4686424,-,Afu2g17770,99.83,1197
AFUB_033460,1848,scf_000002_A_fumigatus_A1163,4688508,4690427,+,Afu2g17790,99.54,1312
AFUB_033470,1674,scf_000002_A_fumigatus_A1163,4690609,4692340,-,Afu2g17800,97.68,1339
AFUB_033480,1083,scf_000002_A_fumigatus_A1163,4692992,4694221,+,Afu2g17810,99.63,1083
AFUB_033490,354,scf_000002_A_fumigatus_A1163,4694771,4695206,-,Afu2g17815,100.00,354
AFUB_033500,1164,scf_000002_A_fumigatus_A1163,4696341,4697994,-,Afu2g17820,99.87,750
AFUB_033510,996,scf_000002_A_fumigatus_A1163,4698346,4699783,-,Afu2g17830,99.70,996
AFUB_033520,1527,scf_000002_A_fumigatus_A1163,4700524,4702393,+,Afu2g17840,100.00,1527
AFUB_033530,1005,scf_000002_A_fumigatus_A1163,4703109,4704178,-,Afu2g17850,99.90,1005
AFUB_033540,2004,scf_000002_A_fumigatus_A1163,4705072,4707339,+,Afu2g17860,100.00,2004
AFUB_033550,813,scf_000002_A_fumigatus_A1163,4707342,4708201,-,Afu2g17870,99.88,813
AFUB_033560,1593,scf_000002_A_fumigatus_A1163,4708509,4710186,-,Afu2g17880,100.00,1593
AFUB_033570,954,scf_000002_A_fumigatus_A1163,4710479,4711549,-,Afu2g17890,99.79,954
AFUB_033580,1893,scf_000002_A_fumigatus_A1163,4712094,4714192,-,Afu2g17895,99.74,1893
AFUB_033590,528,scf_000002_A_fumigatus_A1163,4714931,4715458,+,Afu2g17900,99.81,528
AFUB_033600,450,scf_000002_A_fumigatus_A1163,4716685,4717259,+,Afu2g17910,99.78,450
AFUB_033610,2700,scf_000002_A_fumigatus_A1163,4718074,4720997,+,Afu2g17920,100.00,2700
AFUB_033620,1167,scf_000002_A_fumigatus_A1163,4724779,4725945,+,Afu2g17930,100.00,1167
AFUB_033630,897,scf_000002_A_fumigatus_A1163,4728055,4729210,-,Afu2g17940,100.00,897
AFUB_033640,351,scf_000002_A_fumigatus_A1163,4732087,4732904,+,Afu2g17950,100.00,351
AFUB_033650,1131,scf_000002_A_fumigatus_A1163,4733746,4734876,-,Afu2g17960,99.82,1131
AFUB_033660,873,scf_000002_A_fumigatus_A1163,4735664,4736647,+,Afu2g17970,100.00,873
AFUB_033670,1017,scf_000002_A_fumigatus_A1163,4737353,4738692,-,Afu2g17980,100.00,1017
AFUB_033680,1311,scf_000002_A_fumigatus_A1163,4739222,4740586,-,Afu2g17990,100.00,1311
AFUB_033690,786,scf_000002_A_fumigatus_A1163,4741316,4742168,+,Afu2g18000,100.00,786
AFUB_033700,1560,scf_000002_A_fumigatus_A1163,4742821,4744712,+,Afu2g18010,100.00,1560
AFUB_033710,1485,scf_000002_A_fumigatus_A1163,4745560,4747044,+,Afu2g18020,100.00,1485
AFUB_033720,1563,scf_000002_A_fumigatus_A1163,4747721,4749351,-,Afu2g18030,100.00,1563
AFUB_033730,1356,scf_000002_A_fumigatus_A1163,4750413,4751927,-,Afu2g18040,100.00,1356
AFUB_033740,1887,scf_000002_A_fumigatus_A1163,4752428,4754549,+,Afu2g18050,100.00,1887
AFUB_033750,1020,scf_000002_A_fumigatus_A1163,4754806,4755897,+,Afu2g18060,100.00,1020
AFUB_033760,669,scf_000002_A_fumigatus_A1163,4756900,4757568,-,Afu2g18070,100.00,669
AFUB_033860,1488,scf_000003_A_fumigatus_A1163,1196,2963,-,Afu3g15390,97.97,1083
AFUB_033870,1485,scf_000003_A_fumigatus_A1163,8195,9757,-,Afu3g15380,99.87,1485
AFUB_033880,732,scf_000003_A_fumigatus_A1163,25693,26424,+,Afu3g15350,99.86,732
AFUB_033890,1134,scf_000003_A_fumigatus_A1163,27735,28923,+,Afu3g15340,100.00,1099
AFUB_033900,360,scf_000003_A_fumigatus_A1163,31585,32440,+,Afu3g15330,100.00,360
AFUB_033910,507,scf_000003_A_fumigatus_A1163,33190,33949,+,Afu3g15310,100.00,507
AFUB_033920,675,scf_000003_A_fumigatus_A1163,35079,35906,+,Afu3g15300,100.00,675
AFUB_033930,2130,scf_000003_A_fumigatus_A1163,39937,42165,-,Afu3g15290,100.00,2130
AFUB_033940,849,scf_000003_A_fumigatus_A1163,44255,45315,+,Afu3g15280,99.88,849
AFUB_033950,7062,scf_000003_A_fumigatus_A1163,45768,52883,-,Afu3g15270,99.87,7062
AFUB_033960,513,scf_000003_A_fumigatus_A1163,53085,53597,+,Afu3g15260,100.00,513
AFUB_033970,1701,scf_000003_A_fumigatus_A1163,53918,55618,-,Afu3g15250,99.88,1701
AFUB_033980,687,scf_000003_A_fumigatus_A1163,56236,56922,+,Afu3g15240,100.00,687
AFUB_033990,1737,scf_000003_A_fumigatus_A1163,57210,59063,+,Afu3g15230,100.00,1737
AFUB_034000,1242,scf_000003_A_fumigatus_A1163,59383,60624,-,Afu3g15220,99.12,905
AFUB_034010,1080,scf_000003_A_fumigatus_A1163,62942,64085,-,Afu3g15210,100.00,1080
AFUB_034020,1572,scf_000003_A_fumigatus_A1163,65102,67637,+,Afu3g15200,100.00,1572
AFUB_034030,2730,scf_000003_A_fumigatus_A1163,70530,73321,-,Afu3g15190,100.00,1969
AFUB_034040,171,scf_000003_A_fumigatus_A1163,73382,73552,+,Afu3g15190,99.33,150
AFUB_034050,1344,scf_000003_A_fumigatus_A1163,74112,75455,+,Afu3g15170,100.00,1344
AFUB_034060,489,scf_000003_A_fumigatus_A1163,75603,76173,-,Afu3g15160,100.00,489
AFUB_034070,1038,scf_000003_A_fumigatus_A1163,76427,77464,-,Afu3g15150,100.00,1038
AFUB_034080,1626,scf_000003_A_fumigatus_A1163,77684,79361,+,Afu3g15140,100.00,1626
AFUB_034090,501,scf_000003_A_fumigatus_A1163,79960,80516,+,Afu6g03310,63.64,462
AFUB_034100,774,scf_000003_A_fumigatus_A1163,80538,81371,-,Afu3g15110,99.87,774
AFUB_034110,633,scf_000003_A_fumigatus_A1163,81975,82712,+,Afu3g15100,99.84,613
AFUB_034120,1764,scf_000003_A_fumigatus_A1163,83297,85224,-,Afu3g15090,100.00,1764
AFUB_034130,1596,scf_000003_A_fumigatus_A1163,86055,88465,-,Afu3g15080,99.94,1596
AFUB_034140,579,scf_000003_A_fumigatus_A1163,88903,89730,+,Afu3g15070,99.83,579
AFUB_034150,462,scf_000003_A_fumigatus_A1163,90628,91136,-,Afu3g15060,100.00,462
AFUB_034160,579,scf_000003_A_fumigatus_A1163,93182,93810,+,NONE,0,0
AFUB_034170,807,scf_000003_A_fumigatus_A1163,94051,95066,+,Afu3g15055,100.00,807
AFUB_034180,1818,scf_000003_A_fumigatus_A1163,95452,97421,+,Afu3g15050,100.00,1818
AFUB_034190,1443,scf_000003_A_fumigatus_A1163,97537,98979,-,Afu3g15040,100.00,1443
AFUB_034200,1140,scf_000003_A_fumigatus_A1163,99524,100926,-,Afu3g15030,100.00,1140
AFUB_034210,1638,scf_000003_A_fumigatus_A1163,101825,103623,+,Afu3g15020,100.00,1638
AFUB_034220,894,scf_000003_A_fumigatus_A1163,104059,105002,+,Afu3g15010,100.00,894
AFUB_034230,1398,scf_000003_A_fumigatus_A1163,105586,107131,+,Afu3g15000,100.00,1398
AFUB_034240,894,scf_000003_A_fumigatus_A1163,107260,108328,-,Afu3g14990,100.00,894
AFUB_034250,1035,scf_000003_A_fumigatus_A1163,108533,110315,+,Afu3g14980,99.81,1035
AFUB_034260,330,scf_000003_A_fumigatus_A1163,110563,110938,+,Afu3g14970,100.00,330
AFUB_034270,1080,scf_000003_A_fumigatus_A1163,111002,112180,-,Afu3g14960,100.00,1080
AFUB_034280,1272,scf_000003_A_fumigatus_A1163,113548,114868,+,Afu3g14950,99.92,1272
AFUB_034290,567,scf_000003_A_fumigatus_A1163,114926,115696,+,NONE,0,0
AFUB_034300,264,scf_000003_A_fumigatus_A1163,116174,117211,+,Afu3g14940,100.00,264
AFUB_034310,582,scf_000003_A_fumigatus_A1163,118041,118871,+,Afu3g14920,99.42,346
AFUB_034320,567,scf_000003_A_fumigatus_A1163,120430,121471,+,Afu3g14915,97.80,546
AFUB_034330,948,scf_000003_A_fumigatus_A1163,121626,122573,-,Afu3g14910,100.00,948
AFUB_034340,1461,scf_000003_A_fumigatus_A1163,123040,125668,-,Afu3g14900,100.00,752
AFUB_034350,1200,scf_000003_A_fumigatus_A1163,126517,127849,-,Afu3g14890,99.86,705
AFUB_034360,1107,scf_000003_A_fumigatus_A1163,128286,129452,-,Afu3g14880,99.91,1107
AFUB_034370,1440,scf_000003_A_fumigatus_A1163,129622,131061,-,Afu3g14870,99.93,1440
AFUB_034380,669,scf_000003_A_fumigatus_A1163,131517,132185,-,Afu3g14860,100.00,669
AFUB_034390,453,scf_000003_A_fumigatus_A1163,133206,133757,-,Afu3g14850,100.00,453
AFUB_034400,2487,scf_000003_A_fumigatus_A1163,135195,138303,+,Afu3g14830,99.91,2247
AFUB_034410,1020,scf_000003_A_fumigatus_A1163,138521,139540,+,Afu3g14820,100.00,1020
AFUB_034420,699,scf_000003_A_fumigatus_A1163,139586,140333,-,Afu3g14810,100.00,699
AFUB_034430,960,scf_000003_A_fumigatus_A1163,140427,141458,-,Afu3g14800,99.89,911
AFUB_034440,864,scf_000003_A_fumigatus_A1163,141885,142748,+,Afu3g14790,100.00,864
AFUB_034450,1002,scf_000003_A_fumigatus_A1163,143203,144261,-,Afu3g14770,100.00,1002
AFUB_034460,1632,scf_000003_A_fumigatus_A1163,144725,146477,-,Afu3g14760,99.75,1632
AFUB_034470,2361,scf_000003_A_fumigatus_A1163,146878,149718,-,Afu3g14750,99.92,2361
AFUB_034480,1263,scf_000003_A_fumigatus_A1163,151055,152589,+,Afu3g14740,100.00,1263
AFUB_034490,1548,scf_000003_A_fumigatus_A1163,152710,154257,-,Afu3g14730,99.87,1548
AFUB_034500,1740,scf_000003_A_fumigatus_A1163,154497,156666,+,Afu3g14720,100.00,1740
AFUB_034510,1092,scf_000003_A_fumigatus_A1163,156741,157832,-,Afu3g14710,100.00,1092
AFUB_034520,7545,scf_000003_A_fumigatus_A1163,158409,166143,-,Afu3g14700,99.89,7545
AFUB_034530,1413,scf_000003_A_fumigatus_A1163,166463,167998,+,Afu3g14690,100.00,1413
AFUB_034540,1893,scf_000003_A_fumigatus_A1163,168256,170148,-,Afu3g14680,99.95,1893
AFUB_034550,1332,scf_000003_A_fumigatus_A1163,170560,172160,-,Afu3g14670,100.00,1332
AFUB_034560,399,scf_000003_A_fumigatus_A1163,173226,173691,-,Afu3g14665,99.75,399
AFUB_034570,258,scf_000003_A_fumigatus_A1163,177584,177858,+,Afu3g14660,100.00,258
AFUB_034580,1932,scf_000003_A_fumigatus_A1163,177998,180076,-,Afu3g14650,99.95,1932
AFUB_034590,1095,scf_000003_A_fumigatus_A1163,180788,182016,-,Afu3g14640,100.00,1095
AFUB_034600,1104,scf_000003_A_fumigatus_A1163,182574,184002,-,Afu3g14630,100.00,1104
AFUB_034610,966,scf_000003_A_fumigatus_A1163,185736,186968,-,Afu3g14620,100.00,966
AFUB_034620,1458,scf_000003_A_fumigatus_A1163,189119,191045,+,Afu3g14610,99.85,1307
AFUB_034630,1971,scf_000003_A_fumigatus_A1163,191153,193255,-,Afu3g14600,99.90,1971
AFUB_034640,2016,scf_000003_A_fumigatus_A1163,193847,196205,-,Afu3g14590,99.90,2016
AFUB_034650,531,scf_000003_A_fumigatus_A1163,199064,199673,+,Afu3g14580,99.81,531
AFUB_034660,1389,scf_000003_A_fumigatus_A1163,201539,203122,+,Afu3g14570,100.00,1389
AFUB_034670,1650,scf_000003_A_fumigatus_A1163,205711,207652,+,Afu3g14560,99.82,1650
AFUB_034680,219,scf_000003_A_fumigatus_A1163,208348,208686,+,Afu3g14550,99.54,219
AFUB_034690,543,scf_000003_A_fumigatus_A1163,209610,210152,+,Afu3g14540,99.82,543
AFUB_034700,1044,scf_000003_A_fumigatus_A1163,210312,211780,-,Afu3g14530,99.81,1044
AFUB_034710,858,scf_000003_A_fumigatus_A1163,212268,213830,+,Afu3g14520,100.00,858
AFUB_034720,816,scf_000003_A_fumigatus_A1163,214229,215044,+,Afu3g14510,100.00,816
AFUB_034730,2487,scf_000003_A_fumigatus_A1163,215333,217819,-,Afu3g14500,99.96,2487
AFUB_034740,1527,scf_000003_A_fumigatus_A1163,218371,219952,+,Afu3g14490,99.93,1527
AFUB_034750,1158,scf_000003_A_fumigatus_A1163,220265,221483,+,Afu3g14470,100.00,1158
AFUB_034760,1371,scf_000003_A_fumigatus_A1163,221587,223051,-,Afu3g14460,100.00,1371
AFUB_034770,324,scf_000003_A_fumigatus_A1163,223321,223700,+,Afu3g14450,100.00,324
AFUB_034780,1050,scf_000003_A_fumigatus_A1163,223897,225024,-,Afu3g14445,100.00,1050
AFUB_034790,189,scf_000003_A_fumigatus_A1163,225338,226411,+,Afu3g14440,100.00,189
AFUB_034800,555,scf_000003_A_fumigatus_A1163,226596,228068,-,Afu3g14430,100.00,555
AFUB_034810,2736,scf_000003_A_fumigatus_A1163,228159,232037,-,Afu3g14420,100.00,2736
AFUB_034820,1299,scf_000003_A_fumigatus_A1163,236242,238831,+,Afu3g14410,99.85,1299
AFUB_034830,864,scf_000003_A_fumigatus_A1163,242378,243476,-,Afu3g14400,99.77,865
AFUB_034840,192,scf_000003_A_fumigatus_A1163,243762,243953,+,Afu3g14390,100.00,192
AFUB_034850,1797,scf_000003_A_fumigatus_A1163,244470,246528,-,Afu3g14380,100.00,1797
AFUB_034860,4362,scf_000003_A_fumigatus_A1163,246601,251360,-,Afu3g14370,99.98,4362
AFUB_034870,192,scf_000003_A_fumigatus_A1163,251499,251690,+,Afu3g14360,100.00,192
AFUB_034880,2385,scf_000003_A_fumigatus_A1163,251706,254375,-,Afu3g14350,99.92,2385
AFUB_034890,471,scf_000003_A_fumigatus_A1163,254560,255436,+,Afu3g14340,99.73,368
AFUB_034900,1110,scf_000003_A_fumigatus_A1163,256982,258157,+,Afu3g14330,100.00,1110
AFUB_034910,2139,scf_000003_A_fumigatus_A1163,259045,261743,-,Afu3g14320,99.91,2139
AFUB_034920,3462,scf_000003_A_fumigatus_A1163,261827,267581,+,Afu3g14310,99.83,3462
AFUB_034930,798,scf_000003_A_fumigatus_A1163,267847,268888,+,Afu3g14300,99.87,798
AFUB_034940,834,scf_000003_A_fumigatus_A1163,269299,270132,+,Afu3g14290,99.76,834
AFUB_034950,936,scf_000003_A_fumigatus_A1163,270335,271496,-,Afu3g14280,99.67,906
AFUB_034960,864,scf_000003_A_fumigatus_A1163,271741,272876,-,Afu3g14270,100.00,864
AFUB_034970,537,scf_000003_A_fumigatus_A1163,273353,273949,-,Afu3g14260,99.63,537
AFUB_034980,1494,scf_000003_A_fumigatus_A1163,274445,275970,-,Afu3g14250,100.00,1494
AFUB_034990,1554,scf_000003_A_fumigatus_A1163,277405,279910,-,Afu3g14240,100.00,1554
AFUB_035000,1221,scf_000003_A_fumigatus_A1163,280218,282507,+,Afu3g14230,99.92,1221
AFUB_035010,564,scf_000003_A_fumigatus_A1163,285296,286075,+,Afu3g14210,99.82,564
AFUB_035020,405,scf_000003_A_fumigatus_A1163,287083,287536,+,Afu3g14200,99.75,405
AFUB_035030,873,scf_000003_A_fumigatus_A1163,287702,288574,-,Afu3g14190,99.66,873
AFUB_035040,1335,scf_000003_A_fumigatus_A1163,289461,290945,+,Afu3g14180,100.00,1335
AFUB_035050,1572,scf_000003_A_fumigatus_A1163,292334,294289,+,Afu3g14170,99.12,1582
AFUB_035060,216,scf_000003_A_fumigatus_A1163,294873,295088,+,Afu3g14165,100.00,216
AFUB_035070,654,scf_000003_A_fumigatus_A1163,296666,297428,+,Afu3g14160,98.23,396
AFUB_035080,1968,scf_000003_A_fumigatus_A1163,297612,300139,-,Afu3g14150,99.75,1968
AFUB_035090,1278,scf_000003_A_fumigatus_A1163,303949,305602,+,Afu3g14140,100.00,1278
AFUB_035100,615,scf_000003_A_fumigatus_A1163,306715,308233,+,Afu3g14130,99.67,615
AFUB_035110,402,scf_000003_A_fumigatus_A1163,308755,309741,-,Afu3g14120,100.00,402
AFUB_035120,828,scf_000003_A_fumigatus_A1163,310214,311455,+,Afu3g14110,99.31,727
AFUB_035130,1326,scf_000003_A_fumigatus_A1163,311496,312966,+,Afu3g14100,99.70,1326
AFUB_035140,1761,scf_000003_A_fumigatus_A1163,313897,316806,-,Afu3g14090,100.00,1761
AFUB_035149,1665,scf_000003_A_fumigatus_A1163,319654,321633,+,Afu3g14070,99.94,1665
AFUB_035150,1002,scf_000003_A_fumigatus_A1163,322194,323195,+,Afu3g14060,100.00,1002
AFUB_035160,3513,scf_000003_A_fumigatus_A1163,323795,327852,-,Afu3g14050,99.97,3513
AFUB_035170,489,scf_000003_A_fumigatus_A1163,328214,329280,-,Afu3g14040,100.00,489
AFUB_035180,1962,scf_000003_A_fumigatus_A1163,331132,333635,+,Afu3g14030,100.00,1962
AFUB_035190,1515,scf_000003_A_fumigatus_A1163,334596,337872,+,Afu3g14020,99.79,1449
AFUB_035200,2691,scf_000003_A_fumigatus_A1163,337967,341330,-,Afu3g14010,100.00,2691
AFUB_035210,1599,scf_000003_A_fumigatus_A1163,341830,343572,+,Afu3g14000,99.94,1557
AFUB_035220,1149,scf_000003_A_fumigatus_A1163,343974,345122,-,Afu3g13990,99.91,1068
AFUB_035230,1470,scf_000003_A_fumigatus_A1163,346564,348431,+,Afu3g13980,100.00,1470
AFUB_035240,3234,scf_000003_A_fumigatus_A1163,349336,353711,+,Afu3g13970,99.97,3234
AFUB_035250,1764,scf_000003_A_fumigatus_A1163,354351,356387,+,Afu3g13950,99.66,1770
AFUB_035260,2607,scf_000003_A_fumigatus_A1163,361775,364381,+,Afu3g13940,100.00,2607
AFUB_035270,1734,scf_000003_A_fumigatus_A1163,365486,368601,-,Afu3g13930,100.00,1734
AFUB_035280,2094,scf_000003_A_fumigatus_A1163,369569,372548,-,Afu3g13920,100.00,2094
AFUB_035290,282,scf_000003_A_fumigatus_A1163,372731,373176,+,Afu3g13910,100.00,282
AFUB_035300,2010,scf_000003_A_fumigatus_A1163,374428,376784,+,Afu3g13900,99.95,2010
AFUB_035310,477,scf_000003_A_fumigatus_A1163,377052,377528,-,Afu3g13890,100.00,477
AFUB_035320,1278,scf_000003_A_fumigatus_A1163,379624,381036,+,Afu3g13880,99.03,1231
AFUB_035330,1482,scf_000003_A_fumigatus_A1163,386540,389968,-,Afu3g13870,100.00,1482
AFUB_035340,1065,scf_000003_A_fumigatus_A1163,403771,404895,+,Afu3g13850,100.00,1065
AFUB_035350,894,scf_000003_A_fumigatus_A1163,405328,406310,+,Afu3g13840,99.66,894
AFUB_035360,3195,scf_000003_A_fumigatus_A1163,406512,409980,-,Afu3g13830,99.91,3195
AFUB_035370,606,scf_000003_A_fumigatus_A1163,410162,411454,+,Afu3g13820,100.00,606
AFUB_035380,1101,scf_000003_A_fumigatus_A1163,414256,415774,+,Afu3g13810,99.64,1101
AFUB_035390,207,scf_000003_A_fumigatus_A1163,416102,416308,+,Afu3g13800,98.57,210
AFUB_035400,3912,scf_000003_A_fumigatus_A1163,416469,420489,+,Afu3g13790,99.95,3912
AFUB_035410,327,scf_000003_A_fumigatus_A1163,420770,421922,+,Afu3g13780,99.69,327
AFUB_035420,2013,scf_000003_A_fumigatus_A1163,422286,424688,+,Afu3g13770,100.00,2013
AFUB_035430,1164,scf_000003_A_fumigatus_A1163,425330,426493,-,Afu3g13760,98.92,650
AFUB_035440,1242,scf_000003_A_fumigatus_A1163,432429,433670,+,Afu3g13750,100.00,1242
AFUB_035450,2130,scf_000003_A_fumigatus_A1163,434589,437187,+,Afu3g13740,99.95,2130
AFUB_035460,3873,scf_000003_A_fumigatus_A1163,437470,441342,-,Afu3g13730,99.95,3873
AFUB_035470,1011,scf_000003_A_fumigatus_A1163,441978,443153,+,Afu3g13720,100.00,1011
AFUB_035480,297,scf_000003_A_fumigatus_A1163,443585,443881,+,Afu3g13710,100.00,297
AFUB_035490,2982,scf_000003_A_fumigatus_A1163,444947,448091,-,Afu3g13700,99.87,2982
AFUB_035500,1509,scf_000003_A_fumigatus_A1163,448288,450011,-,Afu3g13690,98.91,1192
AFUB_035510,1389,scf_000003_A_fumigatus_A1163,450758,452146,+,Afu3g13680,99.71,1381
AFUB_035520,1758,scf_000003_A_fumigatus_A1163,452937,454779,-,Afu3g13670,99.89,1758
AFUB_035530,657,scf_000003_A_fumigatus_A1163,455717,456426,+,Afu3g13660,99.85,657
AFUB_035540,1170,scf_000003_A_fumigatus_A1163,456656,457825,-,Afu3g13650,100.00,1170
AFUB_035550,759,scf_000003_A_fumigatus_A1163,458792,459672,+,Afu3g13640,100.00,759
AFUB_035560,798,scf_000003_A_fumigatus_A1163,461528,462393,-,Afu3g13630,100.00,705
AFUB_035570,384,scf_000003_A_fumigatus_A1163,464088,464561,+,Afu3g13620,97.71,393
AFUB_035580,1050,scf_000003_A_fumigatus_A1163,464764,465813,-,Afu3g13610,99.90,1050
AFUB_035590,1890,scf_000003_A_fumigatus_A1163,466301,468283,-,Afu3g13600,99.68,931
AFUB_035600,1656,scf_000003_A_fumigatus_A1163,468727,470522,-,Afu3g13590,94.21,1382
AFUB_035610,2139,scf_000003_A_fumigatus_A1163,471475,473710,+,Afu3g13580,99.53,2139
AFUB_035620,1020,scf_000003_A_fumigatus_A1163,475166,476237,+,Afu3g13570,99.80,1020
AFUB_035640,537,scf_000003_A_fumigatus_A1163,480759,481295,+,Afu3g13560,100.00,537
AFUB_035650,1245,scf_000003_A_fumigatus_A1163,481688,482932,-,Afu3g13550,99.92,1245
AFUB_035660,1200,scf_000003_A_fumigatus_A1163,483324,485050,-,Afu3g13520,99.59,731
AFUB_035670,1473,scf_000003_A_fumigatus_A1163,486535,488844,-,Afu3g13510,99.73,1473
AFUB_035680,456,scf_000003_A_fumigatus_A1163,490259,491426,+,Afu3g13500,100.00,175
AFUB_035700,1080,scf_000003_A_fumigatus_A1163,491471,492550,-,Afu3g13496,99.81,1080
AFUB_035710,2013,scf_000003_A_fumigatus_A1163,492802,495268,-,Afu3g13490,99.90,2013
AFUB_035720,933,scf_000003_A_fumigatus_A1163,495375,497262,-,Afu3g13480,99.25,933
AFUB_035730,2295,scf_000003_A_fumigatus_A1163,497401,500256,+,Afu3g13470,100.00,2295
AFUB_035740,2304,scf_000003_A_fumigatus_A1163,500844,503706,-,Afu3g13460,98.88,1252
AFUB_035750,777,scf_000003_A_fumigatus_A1163,503867,505595,+,Afu3g13450,99.87,777
AFUB_035770,1044,scf_000003_A_fumigatus_A1163,507335,508567,+,Afu3g13440,100.00,1044
AFUB_035780,1242,scf_000003_A_fumigatus_A1163,508676,510118,+,Afu3g13430,99.84,1242
AFUB_035790,1917,scf_000003_A_fumigatus_A1163,510580,513053,+,Afu3g13420,99.90,1917
AFUB_035800,690,scf_000003_A_fumigatus_A1163,513452,514342,-,Afu3g13410,100.00,690
AFUB_035810,1776,scf_000003_A_fumigatus_A1163,514486,516866,-,Afu3g13400,100.00,1776
